TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
02/07,12:49,QRIS MPM 040100015 9360091530251008239403,0.0,9000.0,15431750.68
02/07,12:50,QRIS MPM 040100015 9360091534740502434403,0.0,5000.0,15436750.68
02/07,12:53,QRIS MPM 040100015 9360001410082344230403,0.0,3000.0,15439750.68
02/07,12:59,QRIS MPM 040100015 9360001410151127334403,0.0,10000.0,15449750.68
02/07,13:06,QRIS MPM 040100015 9360053510257470132403,0.0,7000.0,15456750.68
02/07,13:11,QRIS MPM 040100015 9360000910006703638403,0.0,8000.0,15464750.68
02/07,13:11,QRIS MPM 040100015 9360000210068529636403,0.0,2000.0,15466750.68
02/07,13:12,QRIS MPM 040100015 9360091430236302833403,0.0,3000.0,15469750.68
02/07,13:13,QRIS MPM 040100015 9360001410145992534403,0.0,33000.0,15502750.68
02/07,13:13,QRIS MPM 040100015 9360001410144940932403,0.0,37000.0,15539750.68
02/07,13:15,QRIS MPM 040100015 9360001410039057139403,0.0,4000.0,15543750.68
02/07,13:16,QRIS MPM 040100015 9360001410039057139403,0.0,4000.0,15547750.68
02/07,13:17,QRIS MPM 040100015 9360091535553591334403,0.0,15000.0,15562750.68
02/07,13:19,QRIS MPM 040100015 9360091531949409235403,0.0,14000.0,15576750.68
02/07,13:21,QRIS MPM 040100015 9360091535382250439403,0.0,8000.0,15584750.68
02/07,13:27,QRIS MPM 040100015 9360091530571057835403,0.0,8000.0,15592750.68
02/07,13:27,PENARIKAN TUNAI TABUNGAN 4102,10000000.0,0.0,5592750.68
02/07,13:32,QRIS MPM 040100015 9360091531725765731403,0.0,6000.0,5598750.68
02/07,13:33,QRIS MPM 040100015 9360001410084822333403,0.0,3000.0,5601750.68
02/07,13:48,QRIS MPM 040100015 9360000210080524334403,0.0,12000.0,5613750.68
02/07,14:09,QRIS MPM 040100015 9360053513716514732403,0.0,8000.0,5621750.68
02/07,14:17,QRIS MPM 040100015 9360014710800161232403,0.0,11000.0,5632750.68
02/07,14:28,QRIS MPM 040100015 9360000210062957935403,0.0,8000.0,5640750.68
02/07,14:37,QRIS MPM 040100015 9360001410098820737403,0.0,8000.0,5648750.68
02/07,14:39,QRIS MPM 040100015 9360050110041898239403,0.0,15000.0,5663750.68
02/07,14:48,QRIS MPM 040100015 9360001410188888331403,0.0,3000.0,5666750.68
02/07,14:54,QRIS MPM 040100015 9360001410074895936403,0.0,11500.0,5678250.68
02/07,14:55,QRIS MPM 040100015 9360001410101596830403,0.0,6000.0,5684250.68
02/07,14:57,QRIS MPM 040100015 9360091537673696330403,0.0,5000.0,5689250.68
02/07,14:57,QRIS MPM 040100015 9360045112186514037403,0.0,3000.0,5692250.68
02/07,14:57,QRIS MPM 040100015 9360000812063467135403,0.0,2000.0,5694250.68
02/07,15:27,QRIS MPM 040100015 9360091537482900436403,0.0,3000.0,5697250.68
02/07,15:29,QRIS MPM 040100015 9360000210073295033403,0.0,8000.0,5705250.68
02/07,15:47,QRIS MPM 040100015 9360091535510647834403,0.0,6000.0,5711250.68
02/07,15:56,QRIS MPM 040100015 9360000210061022839403,0.0,14000.0,5725250.68
02/07,15:57,QRIS MPM 040100015 9360000210056962930403,0.0,5000.0,5730250.68
02/07,15:59,QRIS MPM 040100015 9360091533335276138403,0.0,6000.0,5736250.68
02/07,16:02,QRIS MPM 040100015 9360000911000179031403,0.0,11000.0,5747250.68
02/07,16:03,QRIS MPM 040100015 9360000911000179031403,0.0,7000.0,5754250.68
02/07,16:06,QRIS MPM 040100015 9360048417811044932403,0.0,3000.0,5757250.68
02/07,16:13,QRIS MPM 040100015 9360001410082344230403,0.0,7000.0,5764250.68
02/07,16:14,QRIS MPM 040100015 9360001410230825930403,0.0,9000.0,5773250.68
02/07,16:16,QRIS MPM 040100015 9360000210054468136403,0.0,5000.0,5778250.68
02/07,16:16,QRIS MPM 040100015 9360014710101255534403,0.0,6500.0,5784750.68
02/07,16:18,QRIS MPM 040100015 9360053514787179639403,0.0,15000.0,5799750.68
02/07,16:20,QRIS MPM 040100015 9360091531611137731403,0.0,13500.0,5813250.68
02/07,16:26,QRIS MPM 040100015 9360001410114006439403,0.0,16000.0,5829250.68
02/07,16:30,QRIS MPM 040100015 9360091533551811536403,0.0,7000.0,5836250.68
03/07,07:57,QRIS MPM 040100015 9360091831036096938403,0.0,9000.0,5845250.68
03/07,08:13,QRIS MPM 040100015 9360000210081940832403,0.0,23500.0,5868750.68
03/07,08:15,QRIS MPM 040100015 9360091531849563232403,0.0,8000.0,5876750.68
03/07,08:16,QRIS MPM 040100015 9360045111611477535403,0.0,25500.0,5902250.68
03/07,08:20,QRIS MPM 040100015 9360001410074895936403,0.0,27000.0,5929250.68
03/07,08:26,QRIS MPM 040100015 9360091534172223833403,0.0,6000.0,5935250.68
03/07,08:29,QRIS MPM 040100015 9360000210092724032403,0.0,5000.0,5940250.68
03/07,08:37,QRIS MPM 040100015 9360014710101317835403,0.0,18000.0,5958250.68
03/07,08:39,QRIS MPM 040100015 9360014710101214135403,0.0,35000.0,5993250.68
03/07,08:42,QRIS MPM 040100015 9360091535876313434403,0.0,25000.0,6018250.68
03/07,08:50,QRIS MPM 040100015 9360045112413467836403,0.0,32500.0,6050750.68
03/07,08:51,QRIS MPM 040100015 9360001410110299238403,0.0,13000.0,6063750.68
03/07,08:51,QRIS MPM 040100015 9360091430271542035403,0.0,3000.0,6066750.68
03/07,08:52,QRIS MPM 040100015 9360053515786991330403,0.0,10000.0,6076750.68
03/07,08:54,QRIS MPM 040100015 9360091536604993331403,0.0,8500.0,6085250.68
03/07,08:56,QRIS MPM 040100015 9360000910000082937403,0.0,20000.0,6105250.68
03/07,08:59,QRIS MPM 040100015 9360091538307510437403,0.0,6000.0,6111250.68
03/07,09:01,QRIS MPM 040100015 9360091530599589032403,0.0,13000.0,6124250.68
03/07,09:03,QRIS MPM 040100015 9360091532619702535403,0.0,7000.0,6131250.68
03/07,09:11,QRIS MPM 040100015 9360001410093860436403,0.0,27500.0,6158750.68
03/07,09:12,QRIS MPM 040100015 9360000912000052337403,0.0,13000.0,6171750.68
03/07,09:13,QRIS MPM 040100015 9360050110049056030403,0.0,9500.0,6181250.68
03/07,09:16,QRIS MPM 040100015 9360000210091883938403,0.0,12500.0,6193750.68
03/07,09:16,QRIS MPM 040100015 9360053512033150939403,0.0,9000.0,6202750.68
03/07,09:25,QRIS MPM 040100015 9360014710500164233403,0.0,17000.0,6219750.68
03/07,09:36,QRIS MPM 040100015 9360053517966860935403,0.0,7500.0,6227250.68
03/07,09:40,QRIS MPM 040100015 9360091830487903632403,0.0,23000.0,6250250.68
03/07,09:41,QRIS MPM 040100015 9360053512880096934403,0.0,10500.0,6260750.68
03/07,09:42,QRIS MPM 040100015 9360000210073679033403,0.0,16000.0,6276750.68
03/07,09:49,QRIS MPM 040100015 9360000812295874637403,0.0,11000.0,6287750.68
03/07,09:51,QRIS MPM 040100015 9360000210076721733403,0.0,34000.0,6321750.68
03/07,09:55,QRIS MPM 040100015 9360000210061022839403,0.0,31500.0,6353250.68
03/07,09:55,QRIS MPM 040100015 9360000210092873938403,0.0,13000.0,6366250.68
03/07,09:57,QRIS MPM 040100015 9360053517185986539403,0.0,6500.0,6372750.68
03/07,09:58,QRIS MPM 040100015 9360091830039397831403,0.0,13000.0,6385750.68
03/07,09:58,QRIS MPM 040100015 9360053512687766032403,0.0,13000.0,6398750.68
03/07,10:00,QRIS MPM 040100015 9360053510101446932403,0.0,6000.0,6404750.68
03/07,10:01,QRIS MPM 040100015 9360000812042657337403,0.0,10000.0,6414750.68
03/07,10:02,QRIS MPM 040100015 9360053511890661739403,0.0,26500.0,6441250.68
03/07,10:02,QRIS MPM 040100015 9360091830705404938403,0.0,12000.0,6453250.68
03/07,10:05,QRIS MPM 040100015 9360053511322555136403,0.0,8500.0,6461750.68
03/07,10:05,QRIS MPM 040100015 9360000911001298935403,0.0,16500.0,6478250.68
03/07,10:08,QRIS MPM 040100015 9360014710101247038403,0.0,20500.0,6498750.68
03/07,10:18,QRIS MPM 040100015 9360001410024681231403,0.0,18000.0,6516750.68
03/07,10:18,QRIS MPM 040100015 9360001410132242133403,0.0,33000.0,6549750.68
03/07,10:20,QRIS MPM 040100015 9360001410186629637403,0.0,28000.0,6577750.68
03/07,10:21,QRIS MPM 040100015 9360091539852930435403,0.0,14000.0,6591750.68
03/07,10:28,QRIS MPM 040100015 9360053510378808736403,0.0,11500.0,6603250.68
03/07,10:39,QRIS MPM 040100015 9360091530487662632403,0.0,6000.0,6609250.68
03/07,10:39,QRIS MPM 040100015 9360091537591441733403,0.0,12000.0,6621250.68
03/07,10:40,QRIS MPM 040100015 9360091531895326732403,0.0,7000.0,6628250.68
03/07,10:55,QRIS MPM 040100015 9360000812295314536403,0.0,14500.0,6642750.68
03/07,10:55,QRIS MPM 040100015 9360053514761378732403,0.0,6500.0,6649250.68
03/07,10:57,QRIS MPM 040100015 9360000812146895030403,0.0,10500.0,6659750.68
03/07,10:57,QRIS MPM 040100015 9360091534157631037403,0.0,24500.0,6684250.68
03/07,10:59,QRIS MPM 040100015 9360091538857517930403,0.0,14500.0,6698750.68
03/07,10:59,QRIS MPM 040100015 9360000210083712530403,0.0,18000.0,6716750.68
03/07,11:05,QRIS MPM 040100015 9360001410156333238403,0.0,19000.0,6735750.68
03/07,11:07,QRIS MPM 040100015 9360000210098665738403,0.0,6500.0,6742250.68
03/07,11:14,QRIS MPM 040100015 9360091531961166434403,0.0,13000.0,6755250.68
03/07,11:21,QRIS MPM 040100015 9360000210086235332403,0.0,11000.0,6766250.68
03/07,11:23,QRIS MPM 040100015 9360091532833141538403,0.0,8000.0,6774250.68
03/07,11:25,QRIS MPM 040100015 9360053515317169430403,0.0,3500.0,6777750.68
03/07,11:25,QRIS MPM 040100015 9360048410639804231403,0.0,3000.0,6780750.68
03/07,11:30,QRIS MPM 040100015 9360001410153383136403,0.0,6000.0,6786750.68
03/07,11:37,QRIS MPM 040100015 9360091536604993331403,0.0,3000.0,6789750.68
03/07,11:41,QRIS MPM 040100015 9360000210059133136403,0.0,8000.0,6797750.68
03/07,12:02,QRIS MPM 040100015 9360091430350997233403,0.0,3000.0,6800750.68
03/07,12:05,QRIS MPM 040100015 9360091534001128732403,0.0,8000.0,6808750.68
03/07,12:15,QRIS MPM 040100015 9360091830276366337403,0.0,6000.0,6814750.68
03/07,12:23,QRIS MPM 040100015 9360000812192451638403,0.0,6000.0,6820750.68
03/07,12:26,QRIS MPM 040100015 9360000912000457330403,0.0,10000.0,6830750.68
03/07,12:27,QRIS MPM 040100015 936009113517169963403,0.0,13500.0,6844250.68
03/07,12:31,QRIS MPM 040100015 9360053515604029630403,0.0,12000.0,6856250.68
03/07,12:33,QRIS MPM 040100015 9360001410227269035403,0.0,5000.0,6861250.68
03/07,12:34,QRIS MPM 040100015 9360000210052715035403,0.0,7000.0,6868250.68
03/07,12:42,QRIS MPM 040100015 9360000210091949034403,0.0,11000.0,6879250.68
03/07,12:45,QRIS MPM 040100015 9360001410170783334403,0.0,13000.0,6892250.68
03/07,12:45,QRIS MPM 040100015 9360000812207292137403,0.0,16500.0,6908750.68
03/07,12:45,QRIS MPM 040100015 9360001410204766931403,0.0,12000.0,6920750.68
03/07,12:50,QRIS MPM 040100015 9360000210050815731403,0.0,14500.0,6935250.68
03/07,12:50,QRIS MPM 040100015 9360000210050815731403,0.0,14500.0,6949750.68
03/07,12:51,QRIS MPM 040100015 9360053511963181131403,0.0,13000.0,6962750.68
03/07,12:51,QRIS MPM 040100015 9360091533551811536403,0.0,3000.0,6965750.68
03/07,12:52,QRIS MPM 040100015 9360091533133501331403,0.0,7000.0,6972750.68
03/07,12:54,QRIS MPM 040100015 9360001410153508633403,0.0,7000.0,6979750.68
03/07,12:57,QRIS MPM 040100015 9360091535960005236403,0.0,14500.0,6994250.68
03/07,13:00,QRIS MPM 040100015 9360000210086235332403,0.0,6000.0,7000250.68
03/07,13:01,QRIS MPM 040100015 9360000210094120638403,0.0,15500.0,7015750.68
03/07,13:02,QRIS MPM 040100015 9360011011063885333403,0.0,8000.0,7023750.68
03/07,13:07,QRIS MPM 040100015 9360014710101247637403,0.0,13000.0,7036750.68
03/07,13:11,QRIS MPM 040100015 9360091535876313434403,0.0,11000.0,7047750.68
03/07,13:12,QRIS MPM 040100015 9360091430324688331403,0.0,2000.0,7049750.68
03/07,13:15,QRIS MPM 040100015 9360091532017969230403,0.0,12500.0,7062250.68
03/07,13:16,QRIS MPM 040100015 9360091534810514035403,0.0,5000.0,7067250.68
03/07,13:17,QRIS MPM 040100015 9360091531876527233403,0.0,7000.0,7074250.68
03/07,13:19,QRIS MPM 040100015 9360001410018696933403,0.0,16000.0,7090250.68
03/07,13:20,QRIS MPM 040100015 9360053512066281632403,0.0,14000.0,7104250.68
03/07,13:20,QRIS MPM 040100015 9360000210091936830403,0.0,9000.0,7113250.68
03/07,13:22,QRIS MPM 040100015 9360001410152126031403,0.0,36000.0,7149250.68
03/07,13:23,QRIS MPM 040100015 9360053512785032432403,0.0,5000.0,7154250.68
03/07,13:26,QRIS MPM 040100015 9360001410038747334403,0.0,7500.0,7161750.68
03/07,13:28,QRIS MPM 040100015 9360001410234107039403,0.0,8500.0,7170250.68
03/07,13:32,QRIS MPM 040100015 9360001410114006439403,0.0,20000.0,7190250.68
03/07,13:36,QRIS MPM 040100015 9360091538972253230403,0.0,6000.0,7196250.68
03/07,13:38,QRIS MPM 040100015 9360001410015211435403,0.0,7000.0,7203250.68
03/07,13:47,QRIS MPM 040100015 9360001410162081132403,0.0,19000.0,7222250.68
03/07,13:57,QRIS MPM 040100015 9360091430224144230403,0.0,3000.0,7225250.68
03/07,14:18,TELLER : BI-FAST PINBUK U/BCA AN GEL4A302,3590000.0,0.0,3635250.68
03/07,14:18,FEE : BI-FAST PINBUK U/BCA AN GELAR A4502,2500.0,0.0,3632750.68
03/07,14:23,QRIS MPM 040100015 9360001410022765738403,0.0,14000.0,3646750.68
03/07,14:43,QRIS MPM 040100015 9360053516532192037403,0.0,20000.0,3666750.68
03/07,14:54,QRIS MPM 040100015 9360091531751259535403,0.0,11000.0,3677750.68
03/07,15:12,QRIS MPM 040100015 9360000911001405738403,0.0,21500.0,3699250.68
03/07,15:23,QRIS MPM 040100015 9360091533551811536403,0.0,4000.0,3703250.68
03/07,15:32,QRIS MPM 040100015 9360001410021925634403,0.0,10000.0,3713250.68
03/07,15:32,QRIS MPM 040100015 9360000210091936830403,0.0,6000.0,3719250.68
03/07,15:44,QRIS MPM 040100015 9360000812193510234403,0.0,10000.0,3729250.68
03/07,15:45,QRIS MPM 040100015 9360001410166193638403,0.0,3000.0,3732250.68
04/07,07:46,QRIS MPM 040100015 9360011011064585531403,0.0,60000.0,3792250.68
04/07,07:53,QRIS MPM 040100015 9360001410132242133403,0.0,20000.0,3812250.68
04/07,07:58,QRIS MPM 040100015 9360053510257470132403,0.0,24000.0,3836250.68
04/07,08:00,QRIS MPM 040100015 9360000210083397131403,0.0,16000.0,3852250.68
04/07,08:08,QRIS MPM 040100015 9360091533335276138403,0.0,10000.0,3862250.68
04/07,08:10,QRIS MPM 040100015 9360000912000438431403,0.0,3500.0,3865750.68
04/07,08:20,QRIS MPM 040100015 9360091534032805939403,0.0,14000.0,3879750.68
04/07,08:22,QRIS MPM 040100015 9360014710101210236403,0.0,12000.0,3891750.68
04/07,08:23,QRIS MPM 040100015 9360001410090467534403,0.0,16000.0,3907750.68
04/07,08:25,QRIS MPM 040100015 9360045112780676832403,0.0,7000.0,3914750.68
04/07,08:28,QRIS MPM 040100015 9360091534981614536403,0.0,16000.0,3930750.68
04/07,08:30,QRIS MPM 040100015 9360000812171617731403,0.0,11000.0,3941750.68
04/07,08:39,QRIS MPM 040100015 9360001410139652639403,0.0,5500.0,3947250.68
04/07,08:40,QRIS MPM 040100015 9360091430302654939403,0.0,15000.0,3962250.68
04/07,08:41,QRIS MPM 040100015 9360053516626994236403,0.0,6000.0,3968250.68
04/07,08:43,QRIS MPM 040100015 9360053514652598135403,0.0,12000.0,3980250.68
04/07,08:46,QRIS MPM 040100015 9360091830351746339403,0.0,14500.0,3994750.68
04/07,08:47,QRIS MPM 040100015 9360053514807552039403,0.0,13000.0,4007750.68
04/07,08:48,QRIS MPM 040100015 9360091830351746339403,0.0,18500.0,4026250.68
04/07,08:48,QRIS MPM 040100015 9360091532884592034403,0.0,20000.0,4046250.68
04/07,08:50,QRIS MPM 040100015 9360001410133483632403,0.0,15000.0,4061250.68
04/07,08:52,QRIS MPM 040100015 9360000812295874637403,0.0,6000.0,4067250.68
04/07,08:53,QRIS MPM 040100015 9360045112354368839403,0.0,19000.0,4086250.68
04/07,08:54,QRIS MPM 040100015 9360001410075549630403,0.0,10500.0,4096750.68
04/07,08:54,QRIS MPM 040100015 9360091536727447438403,0.0,5000.0,4101750.68
04/07,08:57,QRIS MPM 040100015 9360000210093215035403,0.0,11500.0,4113250.68
04/07,08:57,QRIS MPM 040100015 9360054210464116238403,0.0,10500.0,4123750.68
04/07,09:02,QRIS MPM 040100015 9360001410096650439403,0.0,15000.0,4138750.68
04/07,09:10,QRIS MPM 040100015 9360091538956663233403,0.0,5000.0,4143750.68
04/07,09:11,QRIS MPM 040100015 9360000210095878933403,0.0,11000.0,4154750.68
04/07,09:12,QRIS MPM 040100015 9360091534610524130403,0.0,6000.0,4160750.68
04/07,09:12,QRIS MPM 040100015 9360000210091660836403,0.0,10000.0,4170750.68
04/07,09:14,QRIS MPM 040100015 9360001410029091237403,0.0,6000.0,4176750.68
04/07,09:15,QRIS MPM 040100015 9360053512354583237403,0.0,11000.0,4187750.68
04/07,09:15,QRIS MPM 040100015 9360000210059181239403,0.0,12000.0,4199750.68
04/07,09:16,QRIS MPM 040100015 9360014710800140736403,0.0,19000.0,4218750.68
04/07,09:19,QRIS MPM 040100015 9360091830300664235403,0.0,9000.0,4227750.68
04/07,09:27,QRIS MPM 040100015 9360091533603589631403,0.0,11000.0,4238750.68
04/07,09:31,QRIS MPM 040100015 9360091535361120432403,0.0,3000.0,4241750.68
04/07,09:33,QRIS MPM 040100015 9360045112929485139403,0.0,15000.0,4256750.68
04/07,09:37,QRIS MPM 040100015 9360053515604029630403,0.0,9000.0,4265750.68
04/07,09:38,QRIS MPM 040100015 9360053514548828632403,0.0,12500.0,4278250.68
04/07,09:43,QRIS MPM 040100015 9360014710800161232403,0.0,15000.0,4293250.68
04/07,09:53,QRIS MPM 040100015 9360000210073343738403,0.0,10000.0,4303250.68
04/07,09:59,QRIS MPM 040100015 9360053513986586030403,0.0,11000.0,4314250.68
04/07,10:18,QRIS MPM 040100015 9360091534482483030403,0.0,5500.0,4319750.68
04/07,10:23,QRIS MPM 040100015 9360053512495318430403,0.0,5000.0,4324750.68
04/07,10:27,QRIS MPM 040100015 9360048410375378330403,0.0,16000.0,4340750.68
04/07,10:28,QRIS MPM 040100015 9360000910000886237403,0.0,45000.0,4385750.68
04/07,10:38,QRIS MPM 040100015 9360091830227354539403,0.0,13000.0,4398750.68
04/07,10:42,QRIS MPM 040100015 9360053513871582738403,0.0,10000.0,4408750.68
04/07,10:46,QRIS MPM 040100015 9360091531431111334403,0.0,6000.0,4414750.68
04/07,10:46,QRIS MPM 040100015 9360053519091935936403,0.0,6000.0,4420750.68
04/07,10:46,QRIS MPM 040100015 9360000812215125633403,0.0,6000.0,4426750.68
04/07,10:47,QRIS MPM 040100015 9360000812215125633403,0.0,6000.0,4432750.68
04/07,10:51,QRIS MPM 040100015 9360014710101215533403,0.0,18500.0,4451250.68
04/07,10:54,QRIS MPM 040100015 9360048410375378330403,0.0,10000.0,4461250.68
04/07,10:56,QRIS MPM 040100015 9360001410021925634403,0.0,9000.0,4470250.68
04/07,11:05,QRIS MPM 040100015 9360000210092724032403,0.0,22000.0,4492250.68
04/07,11:06,QRIS MPM 040100015 9360000210091799131403,0.0,16500.0,4508750.68
04/07,11:14,QRIS MPM 040100015 9360014710101214135403,0.0,27500.0,4536250.68
04/07,11:15,QRIS MPM 040100015 9360091830356292333403,0.0,15000.0,4551250.68
04/07,11:22,QRIS MPM 040100015 9360053517128235233403,0.0,10500.0,4561750.68
04/07,11:24,QRIS MPM 040100015 9360001410087573834403,0.0,6000.0,4567750.68
04/07,11:31,QRIS MPM 040100015 9360050110083493835403,0.0,13000.0,4580750.68
04/07,11:32,QRIS MPM 040100015 9360001410065578336403,0.0,6000.0,4586750.68
04/07,11:34,QRIS MPM 040100015 9360091537592363332403,0.0,10000.0,4596750.68
04/07,11:39,QRIS MPM 040100015 9360091532025862031403,0.0,8000.0,4604750.68
04/07,11:41,QRIS MPM 040100015 9360091533661118138403,0.0,2000.0,4606750.68
04/07,11:41,QRIS MPM 040100015 9360000812229671030403,0.0,11000.0,4617750.68
04/07,11:45,QRIS MPM 040100015 9360091830188813539403,0.0,3000.0,4620750.68
04/07,11:45,QRIS MPM 040100015 9360001410003531638403,0.0,12500.0,4633250.68
04/07,11:46,QRIS MPM 040100015 9360000210062309638403,0.0,22000.0,4655250.68
04/07,11:54,QRIS MPM 040100015 9360001410169595339403,0.0,28000.0,4683250.68
04/07,11:56,QRIS MPM 040100015 9360000210068203938403,0.0,14000.0,4697250.68
04/07,12:08,QRIS MPM 040100015 9360091533551811536403,0.0,3000.0,4700250.68
04/07,12:12,QRIS MPM 040100015 9360091430302654939403,0.0,12000.0,4712250.68
04/07,12:17,QRIS MPM 040100015 9360091430272766130403,0.0,1000.0,4713250.68
04/07,12:24,QRIS MPM 040100015 9360000210057190131403,0.0,16000.0,4729250.68
04/07,12:27,QRIS MPM 040100015 9360001410132242133403,0.0,10000.0,4739250.68
04/07,12:28,QRIS MPM 040100015 9360000812192451638403,0.0,17000.0,4756250.68
04/07,12:35,QRIS MPM 040100015 9360091533385537033403,0.0,6000.0,4762250.68
04/07,12:35,QRIS MPM 040100015 9360091831291189435403,0.0,4000.0,4766250.68
04/07,12:37,QRIS MPM 040100015 9360053515406922535403,0.0,15000.0,4781250.68
04/07,12:39,QRIS MPM 040100015 9360091531392632639403,0.0,11000.0,4792250.68
04/07,12:45,QRIS MPM 040100015 9360091531574788532403,0.0,10000.0,4802250.68
04/07,12:54,QRIS MPM 040100015 9360053518050277238403,0.0,7500.0,4809750.68
04/07,12:55,QRIS MPM 040100015 9360001410146223639403,0.0,21500.0,4831250.68
04/07,13:00,QRIS MPM 040100015 9360091532105809534403,0.0,3000.0,4834250.68
04/07,13:01,QRIS MPM 040100015 9360053512611977637403,0.0,10000.0,4844250.68
04/07,13:01,QRIS MPM 040100015 9360053514172953936403,0.0,10000.0,4854250.68
04/07,13:07,QRIS MPM 040100015 9360000812166635936403,0.0,12000.0,4866250.68
04/07,13:12,QRIS MPM 040100015 9360001410139637634403,0.0,8000.0,4874250.68
04/07,13:18,QRIS MPM 040100015 9360000210092767130403,0.0,10500.0,4884750.68
04/07,13:19,QRIS MPM 040100015 9360000210092767130403,0.0,10500.0,4895250.68
04/07,13:22,QRIS MPM 040100015 9360091533743926036403,0.0,6000.0,4901250.68
04/07,13:25,QRIS MPM 040100015 9360091430145670034403,0.0,8500.0,4909750.68
04/07,13:30,QRIS MPM 040100015 9360053514180977430403,0.0,13000.0,4922750.68
04/07,13:30,QRIS MPM 040100015 9360053517175830737403,0.0,7000.0,4929750.68
04/07,13:32,QRIS MPM 040100015 9360000210050701138403,0.0,9500.0,4939250.68
04/07,13:34,QRIS MPM 040100015 9360053517175830737403,0.0,3000.0,4942250.68
04/07,13:41,QRIS MPM 040100015 9360000210102448630403,0.0,5500.0,4947750.68
04/07,13:47,QRIS MPM 040100015 9360000812295181135403,0.0,30000.0,4977750.68
04/07,13:49,QRIS MPM 040100015 9360053517490930737403,0.0,6000.0,4983750.68
04/07,14:21,QRIS MPM 040100015 9360091830121827639403,0.0,3500.0,4987250.68
04/07,14:25,QRIS MPM 040100015 9360001410082344230403,0.0,10000.0,4997250.68
04/07,14:44,QRIS MPM 040100015 9360000812222869032403,0.0,8500.0,5005750.68
04/07,14:51,QRIS MPM 040100015 9360053514335593336403,0.0,6500.0,5012250.68
04/07,14:58,QRIS MPM 040100015 9360091530109169137403,0.0,11000.0,5023250.68
04/07,15:05,QRIS MPM 040100015 9360053515322309030403,0.0,11500.0,5034750.68
04/07,15:24,QRIS MPM 040100015 9360091830498295838403,0.0,7000.0,5041750.68
04/07,15:36,QRIS MPM 040100015 9360091530684134234403,0.0,4000.0,5045750.68
04/07,15:46,QRIS MPM 040100015 9360091430272056536403,0.0,12000.0,5057750.68
04/07,15:46,QRIS MPM 040100015 9360091534025160437403,0.0,8000.0,5065750.68
04/07,15:47,QRIS MPM 040100015 9360091535937504031403,0.0,6000.0,5071750.68
05/07,08:13,QRIS MPM 040100015 9360000210083132531403,0.0,8000.0,5079750.68
05/07,08:24,QRIS MPM 040100015 9360000910000215332403,0.0,21000.0,5100750.68
05/07,08:56,QRIS MPM 040100015 9360091430138362039403,0.0,11000.0,5111750.68
05/07,08:56,QRIS MPM 040100015 9360091533420257234403,0.0,7000.0,5118750.68
05/07,09:09,QRIS MPM 040100015 9360091430224144230403,0.0,3000.0,5121750.68
05/07,09:10,QRIS MPM 040100015 9360091430374674935403,0.0,6000.0,5127750.68
05/07,09:14,QRIS MPM 040100015 9360091537241625933403,0.0,7000.0,5134750.68
05/07,09:15,QRIS MPM 040100015 9360000210077862738403,0.0,13000.0,5147750.68
05/07,09:44,QRIS MPM 040100015 9360091533942389938403,0.0,16500.0,5164250.68
05/07,09:54,QRIS MPM 040100015 9360014710800161232403,0.0,49000.0,5213250.68
05/07,10:04,QRIS MPM 040100015 9360014710800140736403,0.0,17000.0,5230250.68
05/07,10:09,QRIS MPM 040100015 9360091830049209532403,0.0,10000.0,5240250.68
05/07,10:10,QRIS MPM 040100015 9360091534684562339403,0.0,8000.0,5248250.68
05/07,10:22,QRIS MPM 040100015 9360091535876313434403,0.0,16000.0,5264250.68
05/07,10:23,QRIS MPM 040100015 9360050110032663733403,0.0,12500.0,5276750.68
05/07,10:30,QRIS MPM 040100015 9360000912000438431403,0.0,4000.0,5280750.68
05/07,10:31,QRIS MPM 040100015 9360045112354368839403,0.0,20000.0,5300750.68
05/07,10:38,QRIS MPM 040100015 9360014710101244932403,0.0,10000.0,5310750.68
05/07,10:41,QRIS MPM 040100015 9360000812223411033403,0.0,13000.0,5323750.68
05/07,10:45,QRIS MPM 040100015 9360091533973777435403,0.0,16000.0,5339750.68
05/07,10:50,QRIS MPM 040100015 9360053517128235233403,0.0,3000.0,5342750.68
05/07,10:50,QRIS MPM 040100015 9360001410164302435403,0.0,13000.0,5355750.68
05/07,10:56,QRIS MPM 040100015 9360091831535631933403,0.0,13000.0,5368750.68
05/07,11:00,QRIS MPM 040100015 9360091830498295838403,0.0,18500.0,5387250.68
05/07,11:02,QRIS MPM 040100015 9360001410007973433403,0.0,10500.0,5397750.68
05/07,11:08,QRIS MPM 040100015 9360000812192451638403,0.0,8500.0,5406250.68
05/07,11:08,QRIS MPM 040100015 9360091830227354539403,0.0,11500.0,5417750.68
05/07,11:13,QRIS MPM 040100015 9360053519202820930403,0.0,13000.0,5430750.68
05/07,11:36,QRIS MPM 040100015 9360091531431111334403,0.0,5500.0,5436250.68
05/07,11:55,QRIS MPM 040100015 9360000812225119739403,0.0,19000.0,5455250.68
05/07,11:56,QRIS MPM 040100015 9360001410096650439403,0.0,22000.0,5477250.68
05/07,11:56,QRIS MPM 040100015 9360053516205272037403,0.0,16000.0,5493250.68
05/07,12:06,QRIS MPM 040100015 9360000210056875032403,0.0,21500.0,5514750.68
05/07,12:29,QRIS MPM 040100015 9360000210085941034403,0.0,17000.0,5531750.68
