TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
24/09,13:01,QRIS MPM 040100015 9360001410086805632403,0.0,4000.0,4888771.67
24/09,13:07,QRIS MPM 040100015 9360001410221079635403,0.0,12000.0,4900771.67
24/09,13:07,QRIS MPM 040100015 9360053514296898434403,0.0,7500.0,4908271.67
24/09,13:08,QRIS MPM 040100015 9360014710101216136403,0.0,6500.0,4914771.67
24/09,13:09,QRIS MPM 040100015 9360091533584482232403,0.0,6500.0,4921271.67
24/09,13:11,QRIS MPM 040100015 9360091536499802033403,0.0,9000.0,4930271.67
24/09,13:11,QRIS MPM 040100015 9360001410186629637403,0.0,8000.0,4938271.67
24/09,13:12,QRIS MPM 040100015 9360001410186629637403,0.0,8000.0,4946271.67
24/09,13:13,QRIS MPM 040100015 9360001410186629637403,0.0,8000.0,4954271.67
24/09,13:16,QRIS MPM 040100015 9360001410021925634403,0.0,4500.0,4958771.67
24/09,13:38,QRIS MPM 040100015 9360000812241988439403,0.0,8500.0,4967271.67
24/09,13:39,QRIS MPM 040100015 9360000812220818534403,0.0,12000.0,4979271.67
24/09,13:39,QRIS MPM 040100015 9360000812241988439403,0.0,8500.0,4987771.67
24/09,13:40,QRIS MPM 040100015 9360091531714725734403,0.0,3500.0,4991271.67
24/09,14:05,QRIS MPM 040100015 9360001410038930139403,0.0,22500.0,5013771.67
24/09,14:06,QRIS MPM 040100015 9360001410038930139403,0.0,22500.0,5036271.67
24/09,15:47,QRIS MPM 040100015 9360000812254353137403,0.0,5500.0,5041771.67
24/09,16:28,QRIS MPM 040100015 9360001410118134839403,0.0,28000.0,5069771.67
25/09,08:28,QRIS MPM 040100015 9360001410086522737403,0.0,60000.0,5129771.67
25/09,08:38,QRIS MPM 040100015 9360053517128235233403,0.0,6500.0,5136271.67
25/09,08:55,QRIS MPM 040100015 9360000812189107534403,0.0,7000.0,5143271.67
25/09,09:08,QRIS MPM 040100015 9360000812295874637403,0.0,9500.0,5152771.67
25/09,09:12,QRIS MPM 040100015 9360091534954770633403,0.0,9500.0,5162271.67
25/09,09:29,QRIS MPM 040100015 9360001410181498332403,0.0,12000.0,5174271.67
25/09,10:05,QRIS MPM 040100015 9360091531392632639403,0.0,6000.0,5180271.67
25/09,10:15,QRIS MPM 040100015 9360001410038930139403,0.0,34500.0,5214771.67
25/09,10:16,QRIS MPM 040100015 9360053516829058930403,0.0,17000.0,5231771.67
25/09,10:19,QRIS MPM 040100015 9360091530734504334403,0.0,8500.0,5240271.67
25/09,10:42,QRIS MPM 040100015 9360001410027499931403,0.0,16500.0,5256771.67
25/09,11:01,QRIS MPM 040100015 9360091536029279437403,0.0,3000.0,5259771.67
25/09,11:20,QRIS MPM 040100015 9360001410068080239403,0.0,6000.0,5265771.67
25/09,11:34,QRIS MPM 040100015 9360000912000018233403,0.0,7000.0,5272771.67
25/09,11:39,QRIS MPM 040100015 9360000910001864737403,0.0,14500.0,5287271.67
25/09,11:41,QRIS MPM 040100015 9360000210068817534403,0.0,9500.0,5296771.67
25/09,12:02,QRIS MPM 040100015 9360091532411563236403,0.0,5000.0,5301771.67
25/09,12:09,QRIS MPM 040100015 9360091531488057533403,0.0,8500.0,5310271.67
25/09,12:17,QRIS MPM 040100015 9360091531488057533403,0.0,3500.0,5313771.67
25/09,12:27,QRIS MPM 040100015 9360054210714089533403,0.0,10000.0,5323771.67
25/09,12:41,QRIS MPM 040100015 9360053515604029630403,0.0,14000.0,5337771.67
25/09,12:45,QRIS MPM 040100015 9360053515817077834403,0.0,15500.0,5353271.67
25/09,12:48,QRIS MPM 040100015 9360000812256996839403,0.0,24000.0,5377271.67
25/09,12:50,QRIS MPM 040100015 9360001410056419032403,0.0,5000.0,5382271.67
25/09,12:51,QRIS MPM 040100015 9360001410002028035403,0.0,5000.0,5387271.67
25/09,12:53,QRIS MPM 040100015 9360001410084500532403,0.0,26500.0,5413771.67
25/09,12:54,QRIS MPM 040100015 9360001410070412739403,0.0,10000.0,5423771.67
25/09,12:59,QRIS MPM 040100015 9360091530342793737403,0.0,24000.0,5447771.67
25/09,13:31,QRIS MPM 040100015 9360053515817077834403,0.0,5000.0,5452771.67
25/09,13:36,QRIS MPM 040100015 9360091536029279437403,0.0,13000.0,5465771.67
25/09,13:38,QRIS MPM 040100015 9360091536683881538403,0.0,15000.0,5480771.67
25/09,15:08,QRIS MPM 040100015 9360091531488057533403,0.0,3000.0,5483771.67
25/09,15:22,QRIS MPM 040100015 9360053511696792439403,0.0,3500.0,5487271.67
25/09,16:24,QRIS MPM 040100015 9360001410087630438403,0.0,32000.0,5519271.67
25/09,16:30,QRIS MPM 040100015 9360001410087630438403,0.0,16000.0,5535271.67
26/09,08:28,QRIS MPM 040100015 9360053511696792439403,0.0,15500.0,5550771.67
26/09,08:35,QRIS MPM 040100015 9360091536029279437403,0.0,3000.0,5553771.67
26/09,09:05,QRIS MPM 040100015 9360053511963181131403,0.0,7000.0,5560771.67
26/09,09:06,QRIS MPM 040100015 9360000812189107534403,0.0,3500.0,5564271.67
26/09,09:06,QRIS MPM 040100015 9360091536361089339403,0.0,3500.0,5567771.67
26/09,09:10,QRIS MPM 040100015 9360091536361089339403,0.0,11500.0,5579271.67
26/09,09:10,QRIS MPM 040100015 9360091830208784136403,0.0,8500.0,5587771.67
26/09,09:10,QRIS MPM 040100015 9360000812189107534403,0.0,7000.0,5594771.67
26/09,09:14,QRIS MPM 040100015 9360091534954770633403,0.0,7000.0,5601771.67
26/09,09:41,QRIS MPM 040100015 9360000812295874637403,0.0,15500.0,5617271.67
26/09,09:55,QRIS MPM 040100015 9360001410026144537403,0.0,7500.0,5624771.67
26/09,10:04,QRIS MPM 040100015 9360091533674403638403,0.0,7000.0,5631771.67
26/09,10:05,QRIS MPM 040100015 9360053515817077834403,0.0,12500.0,5644271.67
26/09,10:23,QRIS MPM 040100015 9360014710101216131403,0.0,46000.0,5690271.67
26/09,10:30,QRIS MPM 040100015 9360091533942389938403,0.0,13000.0,5703271.67
26/09,10:30,QRIS MPM 040100015 9360000210102448630403,0.0,12500.0,5715771.67
26/09,10:39,QRIS MPM 040100015 9360000812209981336403,0.0,11500.0,5727271.67
26/09,10:44,QRIS MPM 040100015 9360045112929485139403,0.0,9000.0,5736271.67
26/09,11:00,QRIS MPM 040100015 9360091830154805830403,0.0,14000.0,5750271.67
26/09,12:22,QRIS MPM 040100015 9360091830250814034403,0.0,13000.0,5763271.67
26/09,12:24,QRIS MPM 040100015 9360045112025972139403,0.0,17000.0,5780271.67
26/09,12:28,QRIS MPM 040100015 9360001410038930139403,0.0,8500.0,5788771.67
26/09,12:40,QRIS MPM 040100015 9360053515817077834403,0.0,4000.0,5792771.67
26/09,12:55,QRIS MPM 040100015 9360000210079058334403,0.0,3500.0,5796271.67
26/09,13:02,PENARIKAN TUNAI TABUNGAN 4102,3700000.0,0.0,2096271.67
26/09,13:43,QRIS MPM 040100015 9360001410029091237403,0.0,5000.0,2101271.67
26/09,13:45,QRIS MPM 040100015 9360053515604029630403,0.0,2000.0,2103271.67
26/09,14:16,QRIS MPM 040100015 9360001410104413731403,0.0,9000.0,2112271.67
26/09,14:20,QRIS MPM 040100015 9360091430205374931403,0.0,5500.0,2117771.67
26/09,14:25,QRIS MPM 040100015 9360053511768221030403,0.0,8000.0,2125771.67
26/09,14:45,QRIS MPM 040100015 9360000210073343738403,0.0,14000.0,2139771.67
26/09,14:49,QRIS MPM 040100015 9360091530226133035403,0.0,12000.0,2151771.67
26/09,14:50,QRIS MPM 040100015 9360091430350831533403,0.0,9000.0,2160771.67
26/09,14:50,QRIS MPM 040100015 9360045112929485139403,0.0,13000.0,2173771.67
26/09,14:51,QRIS MPM 040100015 9360091218218919233403,0.0,3500.0,2177271.67
26/09,14:53,QRIS MPM 040100015 9360001410033965933403,0.0,15000.0,2192271.67
26/09,14:54,QRIS MPM 040100015 9360091536459482538403,0.0,7500.0,2199771.67
26/09,14:56,QRIS MPM 040100015 9360053515604029630403,0.0,3500.0,2203271.67
26/09,14:57,QRIS MPM 040100015 9360000812209981336403,0.0,8000.0,2211271.67
26/09,14:57,QRIS MPM 040100015 9360000812209981336403,0.0,8000.0,2219271.67
26/09,14:59,QRIS MPM 040100015 9360000210102448630403,0.0,4000.0,2223271.67
26/09,14:59,QRIS MPM 040100015 9360053517289105631403,0.0,10000.0,2233271.67
26/09,15:07,QRIS MPM 040100015 9360091536029279437403,0.0,4000.0,2237271.67
27/09,08:03,QRIS MPM 040100015 9360091530797425233403,0.0,5000.0,2242271.67
27/09,08:05,QRIS MPM 040100015 9360047210558333235403,0.0,24000.0,2266271.67
27/09,08:21,QRIS MPM 040100015 9360045112502137931403,0.0,24500.0,2290771.67
27/09,08:22,QRIS MPM 040100015 9360091535858742838403,0.0,3500.0,2294271.67
27/09,08:25,QRIS MPM 040100015 9360001410086522737403,0.0,49500.0,2343771.67
27/09,08:44,QRIS MPM 040100015 9360001410027499931403,0.0,15000.0,2358771.67
27/09,09:00,QRIS MPM 040100015 9360000812262810734403,0.0,44500.0,2403271.67
27/09,09:07,QRIS MPM 040100015 9360001410038930139403,0.0,14000.0,2417271.67
27/09,09:19,QRIS MPM 040100015 9360001410107863635403,0.0,8000.0,2425271.67
27/09,09:42,QRIS MPM 040100015 9360001410082986736403,0.0,10500.0,2435771.67
27/09,09:43,QRIS MPM 040100015 9360091535203222132403,0.0,2000.0,2437771.67
27/09,09:45,QRIS MPM 040100015 9360001410082986736403,0.0,8500.0,2446271.67
27/09,09:56,QRIS MPM 040100015 9360091536757884136403,0.0,3000.0,2449271.67
27/09,10:19,QRIS MPM 040100015 9360000210103748637403,0.0,15500.0,2464771.67
27/09,10:27,QRIS MPM 040100015 9360091430376616736403,0.0,5000.0,2469771.67
27/09,10:33,QRIS MPM 040100015 9360000812219151432403,0.0,18000.0,2487771.67
27/09,10:33,QRIS MPM 040100015 9360000812219151432403,0.0,18000.0,2505771.67
27/09,10:38,QRIS MPM 040100015 9360045112929485139403,0.0,13500.0,2519271.67
27/09,10:39,QRIS MPM 040100015 9360001410137845237403,0.0,8000.0,2527271.67
27/09,10:39,QRIS MPM 040100015 9360047210558333235403,0.0,13500.0,2540771.67
27/09,10:49,QRIS MPM 040100015 9360091830143781739403,0.0,9000.0,2549771.67
27/09,10:50,QRIS MPM 040100015 9360000210080259136403,0.0,10500.0,2560271.67
27/09,11:17,QRIS MPM 040100015 9360000812262810734403,0.0,10000.0,2570271.67
27/09,11:24,QRIS MPM 040100015 9360000910000291638403,0.0,10000.0,2580271.67
27/09,11:48,QRIS MPM 040100015 9360091531488057533403,0.0,14000.0,2594271.67
27/09,11:50,QRIS MPM 040100015 9360001410137845237403,0.0,2000.0,2596271.67
27/09,11:52,QRIS MPM 040100015 9360000911000518835403,0.0,3500.0,2599771.67
27/09,11:53,QRIS MPM 040100015 9360014710101211731403,0.0,6000.0,2605771.67
27/09,12:05,QRIS MPM 040100015 9360053514172953936403,0.0,9000.0,2614771.67
27/09,12:07,QRIS MPM 040100015 9360053510148978037403,0.0,22500.0,2637271.67
27/09,12:53,QRIS MPM 040100015 9360053519548712234403,0.0,3500.0,2640771.67
27/09,12:54,QRIS MPM 040100015 9360001410182851131403,0.0,17000.0,2657771.67
27/09,12:58,QRIS MPM 040100015 9360053519294156630403,0.0,3500.0,2661271.67
27/09,13:03,QRIS MPM 040100015 9360000812256856036403,0.0,7000.0,2668271.67
27/09,13:05,QRIS MPM 040100015 9360001410153232536403,0.0,14500.0,2682771.67
27/09,13:07,QRIS MPM 040100015 9360091538235337635403,0.0,11500.0,2694271.67
27/09,13:10,QRIS MPM 040100015 9360000812160568537403,0.0,25000.0,2719271.67
27/09,13:15,QRIS MPM 040100015 9360091536557060132403,0.0,4000.0,2723271.67
27/09,13:32,QRIS MPM 040100015 9360001410153232536403,0.0,10000.0,2733271.67
27/09,13:32,QRIS MPM 040100015 9360091830112254039403,0.0,11000.0,2744271.67
27/09,13:33,QRIS MPM 040100015 9360053517490930737403,0.0,18000.0,2762271.67
27/09,13:35,QRIS MPM 040100015 9360091830322976133403,0.0,13000.0,2775271.67
27/09,13:37,QRIS MPM 040100015 9360001410104413731403,0.0,6000.0,2781271.67
27/09,13:38,QRIS MPM 040100015 9360091532440469730403,0.0,10000.0,2791271.67
27/09,13:39,QRIS MPM 040100015 9360001410055390434403,0.0,2000.0,2793271.67
27/09,13:41,QRIS MPM 040100015 9360091531964110230403,0.0,18000.0,2811271.67
27/09,13:43,QRIS MPM 040100015 9360091530110926539403,0.0,10500.0,2821771.67
27/09,14:11,QRIS MPM 040100015 9360000210074051837403,0.0,11000.0,2832771.67
27/09,14:11,QRIS MPM 040100015 9360091532816645036403,0.0,5500.0,2838271.67
27/09,14:14,QRIS MPM 040100015 9360091537592363332403,0.0,7000.0,2845271.67
27/09,14:15,QRIS MPM 040100015 9360091532440469730403,0.0,3000.0,2848271.67
27/09,14:16,QRIS MPM 040100015 9360053515817077834403,0.0,4500.0,2852771.67
27/09,15:48,QRIS MPM 040100015 9360091531488057533403,0.0,7000.0,2859771.67
29/09,08:22,QRIS MPM 040100015 9360000210092114730403,0.0,7000.0,2866771.67
29/09,08:30,QRIS MPM 040100015 9360014710101214131403,0.0,10000.0,2876771.67
29/09,08:31,QRIS MPM 040100015 9360091536039635435403,0.0,9500.0,2886271.67
29/09,08:32,QRIS MPM 040100015 9360011011066464334403,0.0,10000.0,2896271.67
29/09,08:35,QRIS MPM 040100015 9360001410190575031403,0.0,3500.0,2899771.67
29/09,08:39,QRIS MPM 040100015 9360014710101211233403,0.0,6500.0,2906271.67
29/09,08:41,QRIS MPM 040100015 9360091536029279437403,0.0,3000.0,2909271.67
29/09,08:42,QRIS MPM 040100015 9360091600005260733403,0.0,11000.0,2920271.67
29/09,08:51,QRIS MPM 040100015 9360001410170783334403,0.0,5000.0,2925271.67
29/09,09:05,QRIS MPM 040100015 9360001410144985432403,0.0,12500.0,2937771.67
29/09,09:05,QRIS MPM 040100015 9360000210067987239403,0.0,9500.0,2947271.67
29/09,09:06,QRIS MPM 040100015 9360001410104413731403,0.0,12000.0,2959271.67
29/09,09:07,INSKN MUABIDJA UNIVERSITAS MUHAMM34A6D0IY,0.0,34882205.0,37841476.67
29/09,09:07,QRIS MPM 040100015 9360091536757884136403,0.0,7500.0,37848976.67
29/09,09:07,QRIS MPM 040100015 9360091536757884136403,0.0,10500.0,37859476.67
29/09,09:13,QRIS MPM 040100015 9360091830190334032403,0.0,4000.0,37863476.67
29/09,09:14,QRIS MPM 040100015 9360091531382347633403,0.0,4000.0,37867476.67
29/09,09:15,QRIS MPM 040100015 9360048415866186331403,0.0,8500.0,37875976.67
29/09,09:17,QRIS MPM 040100015 9360091830048412533403,0.0,11500.0,37887476.67
29/09,09:19,QRIS MPM 040100015 9360091535939725234403,0.0,9500.0,37896976.67
29/09,09:23,QRIS MPM 040100015 9360091535939725234403,0.0,8000.0,37904976.67
29/09,09:27,QRIS MPM 040100015 9360091534649735138403,0.0,4000.0,37908976.67
29/09,09:53,QRIS MPM 040100015 9360001310006410037403,0.0,10000.0,37918976.67
29/09,09:55,QRIS MPM 040100015 9360000210057695238403,0.0,12000.0,37930976.67
29/09,10:07,QRIS MPM 040100015 9360091533632155534403,0.0,14000.0,37944976.67
29/09,10:08,QRIS MPM 040100015 9360000812295874637403,0.0,7000.0,37951976.67
29/09,10:09,QRIS MPM 040100015 9360091531372510337403,0.0,9000.0,37960976.67
29/09,10:10,QRIS MPM 040100015 9360091539417865538403,0.0,5000.0,37965976.67
29/09,10:12,QRIS MPM 040100015 9360091535575721132403,0.0,6000.0,37971976.67
29/09,10:17,QRIS MPM 040100015 9360091535575721132403,0.0,4000.0,37975976.67
29/09,10:17,QRIS MPM 040100015 9360001410062170237403,0.0,4000.0,37979976.67
29/09,10:19,QRIS MPM 040100015 9360091539094282237403,0.0,8500.0,37988476.67
29/09,10:20,QRIS MPM 040100015 9360091532479351638403,0.0,5000.0,37993476.67
29/09,10:33,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,37999976.67
29/09,10:33,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38006476.67
29/09,10:34,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38012976.67
29/09,10:34,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38019476.67
29/09,10:35,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38025976.67
29/09,10:35,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38032476.67
29/09,10:36,QRIS MPM 040100015 9360049057215053535403,0.0,6500.0,38038976.67
29/09,10:47,QRIS MPM 040100015 9360001410148716637403,0.0,18000.0,38056976.67
29/09,10:51,QRIS MPM 040100015 9360001410141107433403,0.0,17500.0,38074476.67
29/09,10:57,QRIS MPM 040100015 9360053511668008032403,0.0,18000.0,38092476.67
29/09,10:59,QRIS MPM 040100015 9360053511805004431403,0.0,3500.0,38095976.67
29/09,11:02,QRIS MPM 040100015 9360053517750439830403,0.0,8000.0,38103976.67
29/09,11:02,QRIS MPM 040100015 9360053510132396136403,0.0,7000.0,38110976.67
29/09,11:07,QRIS MPM 040100015 9360091535885792035403,0.0,4000.0,38114976.67
29/09,11:10,QRIS MPM 040100015 9360000911000450634403,0.0,16000.0,38130976.67
29/09,11:10,QRIS MPM 040100015 9360000210092114730403,0.0,8500.0,38139476.67
29/09,11:13,QRIS MPM 040100015 9360091535865680235403,0.0,13500.0,38152976.67
29/09,11:14,QRIS MPM 040100015 9360091537594820136403,0.0,5000.0,38157976.67
29/09,11:27,QRIS MPM 040100015 9360083830000037736403,0.0,18500.0,38176476.67
29/09,11:29,QRIS MPM 040100015 9360053517580425237403,0.0,2000.0,38178476.67
29/09,11:32,QRIS MPM 040100015 9360091430266238239403,0.0,10000.0,38188476.67
29/09,11:39,QRIS MPM 040100015 9360000812180144636403,0.0,9500.0,38197976.67
29/09,11:41,QRIS MPM 040100015 9360053514180977430403,0.0,7500.0,38205476.67
29/09,11:47,QRIS MPM 040100015 9360000812256996839403,0.0,17000.0,38222476.67
29/09,11:49,QRIS MPM 040100015 9360053514296428830403,0.0,9000.0,38231476.67
29/09,11:53,QRIS MPM 040100015 9360091532034502838403,0.0,8500.0,38239976.67
29/09,11:55,QRIS MPM 040100015 9360001410135175132403,0.0,13500.0,38253476.67
29/09,11:56,QRIS MPM 040100015 9360091531488057533403,0.0,15000.0,38268476.67
29/09,11:58,QRIS MPM 040100015 9360001410224792536403,0.0,16000.0,38284476.67
29/09,12:00,QRIS MPM 040100015 9360053516532192037403,0.0,21000.0,38305476.67
29/09,12:06,QRIS MPM 040100015 9360001410185922531403,0.0,7000.0,38312476.67
29/09,12:10,QRIS MPM 040100015 9360053513231291330403,0.0,2000.0,38314476.67
29/09,12:11,QRIS MPM 040100015 9360091534196891934403,0.0,3500.0,38317976.67
29/09,12:12,QRIS MPM 040100015 9360091830258177135403,0.0,20500.0,38338476.67
29/09,12:15,QRIS MPM 040100015 9360091213144748534403,0.0,5000.0,38343476.67
29/09,12:16,QRIS MPM 040100015 9360091213144748534403,0.0,5000.0,38348476.67
29/09,12:20,QRIS MPM 040100015 9360000210087316035403,0.0,10000.0,38358476.67
29/09,12:24,QRIS MPM 040100015 9360001410107403539403,0.0,5000.0,38363476.67
29/09,12:24,QRIS MPM 040100015 9360000912001084235403,0.0,23000.0,38386476.67
29/09,12:31,QRIS MPM 040100015 9360001410057099038403,0.0,8500.0,38394976.67
29/09,12:38,QRIS MPM 040100015 9360091430266238239403,0.0,4000.0,38398976.67
29/09,12:40,QRIS MPM 040100015 9360000210053126336403,0.0,7000.0,38405976.67
29/09,12:43,QRIS MPM 040100015 9360050110072809037403,0.0,8000.0,38413976.67
29/09,12:45,QRIS MPM 040100015 9360050110083493835403,0.0,9500.0,38423476.67
29/09,12:45,QRIS MPM 040100015 9360001410096559439403,0.0,4000.0,38427476.67
29/09,12:46,QRIS MPM 040100015 9360053516003275631403,0.0,14000.0,38441476.67
29/09,12:46,QRIS MPM 040100015 9360091530384984732403,0.0,15000.0,38456476.67
29/09,12:47,QRIS MPM 040100015 9360000210093236732403,0.0,6000.0,38462476.67
29/09,12:48,QRIS MPM 040100015 9360091430094753938403,0.0,3000.0,38465476.67
29/09,13:55,QRIS MPM 040100015 9360091430404663034403,0.0,5000.0,38470476.67
29/09,14:04,QRIS MPM 040100015 9360091534760718931403,0.0,3000.0,38473476.67
29/09,14:23,QRIS MPM 040100015 9360001410057466339403,0.0,10000.0,38483476.67
29/09,14:25,QRIS MPM 040100015 9360091531751259535403,0.0,14000.0,38497476.67
29/09,14:25,QRIS MPM 040100015 9360001410185922531403,0.0,13000.0,38510476.67
29/09,14:36,QRIS MPM 040100015 9360000913000007731403,0.0,14000.0,38524476.67
29/09,14:37,QRIS MPM 040100015 9360000210086284237403,0.0,3500.0,38527976.67
29/09,14:38,QRIS MPM 040100015 9360091831007965830403,0.0,6000.0,38533976.67
29/09,14:39,QRIS MPM 040100015 9360000812182133738403,0.0,8000.0,38541976.67
29/09,14:42,QRIS MPM 040100015 9360091531849563232403,0.0,6000.0,38547976.67
29/09,14:44,QRIS MPM 040100015 9360001410176247132403,0.0,4000.0,38551976.67
29/09,15:11,QRIS MPM 040100015 9360014710101211233403,0.0,9500.0,38561476.67
29/09,15:19,QRIS MPM 040100015 9360000210095334838403,0.0,14000.0,38575476.67
29/09,15:26,QRIS MPM 040100015 9360000812295720036403,0.0,4000.0,38579476.67
29/09,15:28,QRIS MPM 040100015 9360053513287403435403,0.0,2000.0,38581476.67
29/09,15:40,QRIS MPM 040100015 9360091430224047131403,0.0,5000.0,38586476.67
29/09,16:25,QRIS MPM 040100015 9360053514296428830403,0.0,1000.0,38587476.67
30/09,07:10,QRIS MPM 040100015 9360091533040755233403,0.0,8000.0,38595476.67
30/09,08:23,QRIS MPM 040100015 9360001410023395632403,0.0,8500.0,38603976.67
30/09,08:35,QRIS MPM 040100015 9360091534763786932403,0.0,11500.0,38615476.67
30/09,08:36,QRIS MPM 040100015 9360000913000352633403,0.0,12000.0,38627476.67
30/09,08:37,QRIS MPM 040100015 9360091538725373330403,0.0,16000.0,38643476.67
30/09,08:38,QRIS MPM 040100015 9360001410041710931403,0.0,35000.0,38678476.67
30/09,08:38,QRIS MPM 040100015 9360000812194993139403,0.0,36000.0,38714476.67
30/09,08:39,QRIS MPM 040100015 9360000911000044239403,0.0,13000.0,38727476.67
30/09,08:40,QRIS MPM 040100015 9360091831313588630403,0.0,8000.0,38735476.67
30/09,08:41,QRIS MPM 040100015 9360000210086975736403,0.0,13500.0,38748976.67
30/09,08:42,QRIS MPM 040100015 9360091533403424030403,0.0,4000.0,38752976.67
30/09,08:44,QRIS MPM 040100015 9360014710101214231403,0.0,15000.0,38767976.67
30/09,08:44,QRIS MPM 040100015 9360001410116504132403,0.0,7500.0,38775476.67
30/09,08:56,QRIS MPM 040100015 9360053514499058137403,0.0,8000.0,38783476.67
30/09,08:57,QRIS MPM 040100015 9360000210057190131403,0.0,15000.0,38798476.67
30/09,08:57,QRIS MPM 040100015 9360091534086410532403,0.0,21000.0,38819476.67
30/09,08:58,QRIS MPM 040100015 9360001410164302435403,0.0,15500.0,38834976.67
30/09,08:58,QRIS MPM 040100015 9360001410246761939403,0.0,12000.0,38846976.67
30/09,08:59,QRIS MPM 040100015 9360091535476843732403,0.0,19000.0,38865976.67
30/09,08:59,QRIS MPM 040100015 9360091531017346435403,0.0,11500.0,38877476.67
30/09,09:01,QRIS MPM 040100015 9360000812295874637403,0.0,11000.0,38888476.67
30/09,09:01,QRIS MPM 040100015 9360091533192201037403,0.0,15500.0,38903976.67
30/09,09:09,QRIS MPM 040100015 9360053510479544230403,0.0,11000.0,38914976.67
30/09,09:10,QRIS MPM 040100015 9360001410104128630403,0.0,7000.0,38921976.67
30/09,09:10,QRIS MPM 040100015 9360091830174891832403,0.0,22500.0,38944476.67
30/09,09:14,QRIS MPM 040100015 9360091535939725234403,0.0,5000.0,38949476.67
30/09,09:25,QRIS MPM 040100015 9360091430134084833403,0.0,6000.0,38955476.67
30/09,09:27,QRIS MPM 040100015 9360091531392632639403,0.0,16000.0,38971476.67
30/09,09:30,QRIS MPM 040100015 9360091830127158537403,0.0,8000.0,38979476.67
30/09,09:30,QRIS MPM 040100015 9360001410073348835403,0.0,27000.0,39006476.67
30/09,09:30,QRIS MPM 040100015 9360091536146081733403,0.0,9000.0,39015476.67
30/09,09:31,QRIS MPM 040100015 9360000210069893731403,0.0,16500.0,39031976.67
30/09,09:32,QRIS MPM 040100015 9360053518431349533403,0.0,5500.0,39037476.67
30/09,09:33,QRIS MPM 040100015 9360053516829058930403,0.0,6500.0,39043976.67
30/09,09:33,QRIS MPM 040100015 9360053514153987930403,0.0,22000.0,39065976.67
30/09,09:34,QRIS MPM 040100015 9360001410038930139403,0.0,5000.0,39070976.67
30/09,09:39,QRIS MPM 040100015 9360001410136404036403,0.0,19000.0,39089976.67
30/09,09:39,QRIS MPM 040100015 9360048416261042237403,0.0,10500.0,39100476.67
30/09,09:41,QRIS MPM 040100015 9360053518132138632403,0.0,17500.0,39117976.67
30/09,09:45,QRIS MPM 040100015 9360053512862595135403,0.0,10000.0,39127976.67
30/09,09:48,QRIS MPM 040100015 9360053517128235233403,0.0,3000.0,39130976.67
30/09,09:49,QRIS MPM 040100015 9360091531370278431403,0.0,11000.0,39141976.67
30/09,09:49,QRIS MPM 040100015 9360001410238196533403,0.0,9000.0,39150976.67
30/09,09:51,QRIS MPM 040100015 9360001410042709538403,0.0,3500.0,39154476.67
30/09,09:53,QRIS MPM 040100015 9360091539417865538403,0.0,15000.0,39169476.67
30/09,09:54,QRIS MPM 040100015 9360053514296428830403,0.0,3500.0,39172976.67
30/09,10:03,QRIS MPM 040100015 9360091538946112039403,0.0,11000.0,39183976.67
30/09,10:05,QRIS MPM 040100015 9360091533625383731403,0.0,6000.0,39189976.67
30/09,10:12,QRIS MPM 040100015 9360014710101262338403,0.0,5000.0,39194976.67
30/09,10:14,QRIS MPM 040100015 9360014710101262338403,0.0,5000.0,39199976.67
30/09,10:20,QRIS MPM 040100015 9360091536039635435403,0.0,11000.0,39210976.67
30/09,10:35,QRIS MPM 040100015 9360000911000355431403,0.0,12500.0,39223476.67
30/09,10:35,QRIS MPM 040100015 9360091532632347339403,0.0,8500.0,39231976.67
30/09,10:37,QRIS MPM 040100015 9360053518406284838403,0.0,2000.0,39233976.67
30/09,10:38,QRIS MPM 040100015 9360000812232084539403,0.0,16500.0,39250476.67
30/09,10:39,QRIS MPM 040100015 9360091830316767637403,0.0,4500.0,39254976.67
30/09,10:39,QRIS MPM 040100015 9360091538116962533403,0.0,11500.0,39266476.67
30/09,10:40,QRIS MPM 040100015 9360091536638150636403,0.0,8500.0,39274976.67
30/09,10:42,QRIS MPM 040100015 9360000210076504334403,0.0,6000.0,39280976.67
30/09,10:44,QRIS MPM 040100015 9360001410247590130403,0.0,7500.0,39288476.67
30/09,10:45,QRIS MPM 040100015 9360000210103737535403,0.0,16500.0,39304976.67
30/09,10:48,QRIS MPM 040100015 9360000913000007731403,0.0,13000.0,39317976.67
30/09,11:00,QRIS MPM 040100015 9360053513438610531403,0.0,11000.0,39328976.67
30/09,11:00,QRIS MPM 040100015 9360001410012662633403,0.0,10500.0,39339476.67
30/09,11:01,QRIS MPM 040100015 9360001410029091237403,0.0,10000.0,39349476.67
30/09,11:03,QRIS MPM 040100015 9360091537594820136403,0.0,5000.0,39354476.67
30/09,11:05,QRIS MPM 040100015 9360001410097652639403,0.0,11000.0,39365476.67
30/09,11:06,QRIS MPM 040100015 9360001410087990536403,0.0,15000.0,39380476.67
30/09,11:07,QRIS MPM 040100015 9360001410056101035403,0.0,10500.0,39390976.67
