TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
10/06,12:24,QRIS MPM 040100015 9360001410175664930403,0.0,25500.0,15515359.28
10/06,12:26,QRIS MPM 040100015 9360000812213813733403,0.0,27000.0,15542359.28
10/06,12:27,QRIS MPM 040100015 9360053512354583237403,0.0,27000.0,15569359.28
10/06,12:29,QRIS MPM 040100015 9360000210093693930403,0.0,10000.0,15579359.28
10/06,12:36,QRIS MPM 040100015 9360000210080041032403,0.0,22500.0,15601859.28
10/06,12:41,QRIS MPM 040100015 9360091830363497737403,0.0,26500.0,15628359.28
10/06,12:46,QRIS MPM 040100015 9360001410124247530403,0.0,3000.0,15631359.28
10/06,12:56,QRIS MPM 040100015 9360091535542330933403,0.0,10000.0,15641359.28
10/06,12:59,QRIS MPM 040100015 9360014710101214131403,0.0,11500.0,15652859.28
10/06,12:59,QRIS MPM 040100015 9360091539240216431403,0.0,7000.0,15659859.28
10/06,13:00,QRIS MPM 040100015 9360001410034087538403,0.0,6000.0,15665859.28
10/06,13:00,QRIS MPM 040100015 9360091430366366638403,0.0,2000.0,15667859.28
10/06,13:14,QRIS MPM 040100015 9360000210056962930403,0.0,3000.0,15670859.28
10/06,13:50,QRIS MPM 040100015 9360091533632155534403,0.0,9500.0,15680359.28
10/06,13:54,QRIS MPM 040100015 9360014710101221238403,0.0,4000.0,15684359.28
10/06,14:04,TRF DR RISMA SAEDAH BANK PERMA3T460,0.0,1633783.0,17318142.28
10/06,14:10,QRIS MPM 040100015 9360091537692011133403,0.0,25000.0,17343142.28
10/06,14:24,QRIS MPM 040100015 9360091534740502434403,0.0,8000.0,17351142.28
10/06,14:30,QRIS MPM 040100015 9360053510659181336403,0.0,13000.0,17364142.28
10/06,14:33,QRIS MPM 040100015 9360001410064642532403,0.0,14000.0,17378142.28
10/06,14:34,QRIS MPM 040100015 9360000812113983431403,0.0,26000.0,17404142.28
10/06,14:47,QRIS MPM 040100015 9360091531431111334403,0.0,3000.0,17407142.28
10/06,14:58,QRIS MPM 040100015 9360091536838115436403,0.0,7000.0,17414142.28
10/06,14:58,QRIS MPM 040100015 9360091535646016332403,0.0,1000.0,17415142.28
10/06,15:03,QRIS MPM 040100015 9360000210092767130403,0.0,20000.0,17435142.28
10/06,15:15,QRIS MPM 040100015 9360014710800166234403,0.0,3000.0,17438142.28
10/06,15:15,QRIS MPM 040100015 9360050110032663733403,0.0,3000.0,17441142.28
10/06,15:18,QRIS MPM 040100015 9360053514765288936403,0.0,10000.0,17451142.28
10/06,15:18,QRIS MPM 040100015 9360000210052636531403,0.0,5000.0,17456142.28
10/06,15:21,QRIS MPM 040100015 9360054210360304433403,0.0,9000.0,17465142.28
10/06,15:27,QRIS MPM 040100015 9360053514296428830403,0.0,5000.0,17470142.28
10/06,15:27,QRIS MPM 040100015 9360091830228528731403,0.0,3000.0,17473142.28
10/06,15:36,QRIS MPM 040100015 9360000210050784832403,0.0,10000.0,17483142.28
10/06,15:58,QRIS MPM 040100015 9360091533477139533403,0.0,3000.0,17486142.28
11/06,07:16,QRIS MPM 040100015 9360001410044447333403,0.0,3000.0,17489142.28
11/06,07:30,QRIS MPM 040100015 9360014710101211031403,0.0,38000.0,17527142.28
11/06,07:39,QRIS MPM 040100015 9360001410026935430403,0.0,15000.0,17542142.28
11/06,07:54,QRIS MPM 040100015 9360001410124914337403,0.0,7500.0,17549642.28
11/06,08:06,QRIS MPM 040100015 9360091535613287336403,0.0,14000.0,17563642.28
11/06,08:07,QRIS MPM 040100015 9360091430328338733403,0.0,16000.0,17579642.28
11/06,08:08,QRIS MPM 040100015 9360000913001299131403,0.0,17000.0,17596642.28
11/06,08:16,QRIS MPM 040100015 9360000812207292137403,0.0,105000.0,17701642.28
11/06,08:23,QRIS MPM 040100015 9360053513304738131403,0.0,13000.0,17714642.28
11/06,08:25,QRIS MPM 040100015 9360053519509008934403,0.0,10000.0,17724642.28
11/06,08:29,QRIS MPM 040100015 9360091530477856731403,0.0,4000.0,17728642.28
11/06,08:30,QRIS MPM 040100015 9360091830686439036403,0.0,4000.0,17732642.28
11/06,08:36,QRIS MPM 040100015 9360091533743926036403,0.0,15000.0,17747642.28
11/06,08:41,QRIS MPM 040100015 9360014710101364836403,0.0,26000.0,17773642.28
11/06,08:41,QRIS MPM 040100015 9360001410022765738403,0.0,16000.0,17789642.28
11/06,08:45,QRIS MPM 040100015 9360000812207292137403,0.0,147000.0,17936642.28
11/06,08:45,QRIS MPM 040100015 9360000210086975736403,0.0,16000.0,17952642.28
11/06,08:46,QRIS MPM 040100015 9360091538725373330403,0.0,23000.0,17975642.28
11/06,08:46,QRIS MPM 040100015 9360000210083489033403,0.0,6000.0,17981642.28
11/06,08:46,QRIS MPM 040100015 9360000210081940832403,0.0,21000.0,18002642.28
11/06,08:47,QRIS MPM 040100015 9360011011063172837403,0.0,7500.0,18010142.28
11/06,08:48,QRIS MPM 040100015 9360000812295874637403,0.0,9000.0,18019142.28
11/06,08:48,QRIS MPM 040100015 9360091534838049232403,0.0,13000.0,18032142.28
11/06,08:48,QRIS MPM 040100015 9360001410124914337403,0.0,4000.0,18036142.28
11/06,08:48,QRIS MPM 040100015 9360091430054521636403,0.0,5500.0,18041642.28
11/06,08:49,QRIS MPM 040100015 9360001410079662130403,0.0,8500.0,18050142.28
11/06,08:50,QRIS MPM 040100015 9360000210096022231403,0.0,16500.0,18066642.28
11/06,08:51,QRIS MPM 040100015 9360045112852307432403,0.0,12000.0,18078642.28
11/06,08:52,QRIS MPM 040100015 9360091538694637339403,0.0,13500.0,18092142.28
11/06,08:53,QRIS MPM 040100015 9360000210058178939403,0.0,5000.0,18097142.28
11/06,08:53,QRIS MPM 040100015 9360091531793901431403,0.0,13000.0,18110142.28
11/06,08:54,QRIS MPM 040100015 9360001410014172833403,0.0,11000.0,18121142.28
11/06,08:54,QRIS MPM 040100015 9360045112676697133403,0.0,8000.0,18129142.28
11/06,08:55,QRIS MPM 040100015 9360091532382937939403,0.0,15000.0,18144142.28
11/06,08:56,QRIS MPM 040100015 9360001410180966439403,0.0,17000.0,18161142.28
11/06,08:59,QRIS MPM 040100015 9360091430321841538403,0.0,16500.0,18177642.28
11/06,08:59,QRIS MPM 040100015 9360000210091716632403,0.0,17000.0,18194642.28
11/06,09:01,QRIS MPM 040100015 9360091537673311433403,0.0,5500.0,18200142.28
11/06,09:02,QRIS MPM 040100015 9360014710800161232403,0.0,15000.0,18215142.28
11/06,09:03,QRIS MPM 040100015 9360000210091921631403,0.0,16000.0,18231142.28
11/06,09:06,QRIS MPM 040100015 9360014710101214131403,0.0,18500.0,18249642.28
11/06,09:09,QRIS MPM 040100015 9360001410011362033403,0.0,10500.0,18260142.28
11/06,09:09,QRIS MPM 040100015 9360091430314843034403,0.0,3500.0,18263642.28
11/06,09:10,QRIS MPM 040100015 9360053515411862536403,0.0,10000.0,18273642.28
11/06,09:11,QRIS MPM 040100015 9360014711200060230403,0.0,15000.0,18288642.28
11/06,09:15,QRIS MPM 040100015 9360000210097021039403,0.0,7500.0,18296142.28
11/06,09:15,QRIS MPM 040100015 9360001410193395137403,0.0,7500.0,18303642.28
11/06,09:16,QRIS MPM 040100015 9360091534399870237403,0.0,25000.0,18328642.28
11/06,09:23,QRIS MPM 040100015 9360000210064933132403,0.0,21000.0,18349642.28
11/06,09:24,QRIS MPM 040100015 9360000210056596136403,0.0,3000.0,18352642.28
11/06,09:24,QRIS MPM 040100015 9360053515188790638403,0.0,18000.0,18370642.28
11/06,09:28,QRIS MPM 040100015 9360045112833996236403,0.0,6500.0,18377142.28
11/06,09:30,QRIS MPM 040100015 9360001410127574538403,0.0,3500.0,18380642.28
11/06,09:30,QRIS MPM 040100015 9360091830294391336403,0.0,6000.0,18386642.28
11/06,09:33,QRIS MPM 040100015 9360001410110585233403,0.0,3500.0,18390142.28
11/06,09:33,QRIS MPM 040100015 9360091830328717732403,0.0,8500.0,18398642.28
11/06,09:39,QRIS MPM 040100015 9360091538252871735403,0.0,15000.0,18413642.28
11/06,09:54,QRIS MPM 040100015 9360091534115275431403,0.0,16500.0,18430142.28
11/06,09:58,QRIS MPM 040100015 9360091830156094130403,0.0,12500.0,18442642.28
11/06,09:58,QRIS MPM 040100015 9360091535613288237403,0.0,5000.0,18447642.28
11/06,10:01,QRIS MPM 040100015 9360091830221201030403,0.0,6500.0,18454142.28
11/06,10:05,QRIS MPM 040100015 9360000812042657337403,0.0,17000.0,18471142.28
11/06,10:06,QRIS MPM 040100015 9360000812042657337403,0.0,5000.0,18476142.28
11/06,10:08,QRIS MPM 040100015 9360000911002317837403,0.0,11000.0,18487142.28
11/06,10:10,QRIS MPM 040100015 9360091430360649033403,0.0,7000.0,18494142.28
11/06,10:14,QRIS MPM 040100015 9360000812244669035403,0.0,16000.0,18510142.28
11/06,10:15,QRIS MPM 040100015 9360091430214610235403,0.0,17000.0,18527142.28
11/06,10:17,QRIS MPM 040100015 9360091430214610235403,0.0,11000.0,18538142.28
11/06,10:18,QRIS MPM 040100015 9360001410029684733403,0.0,19500.0,18557642.28
11/06,10:19,QRIS MPM 040100015 9360001410164858237403,0.0,25000.0,18582642.28
11/06,10:22,QRIS MPM 040100015 9360001410013896336403,0.0,15000.0,18597642.28
11/06,10:23,QRIS MPM 040100015 9360001410147714239403,0.0,26000.0,18623642.28
11/06,10:24,QRIS MPM 040100015 9360091533647084333403,0.0,6000.0,18629642.28
11/06,10:26,QRIS MPM 040100015 9360091532050478436403,0.0,14000.0,18643642.28
11/06,10:27,QRIS MPM 040100015 9360000812209811038403,0.0,6000.0,18649642.28
11/06,10:28,QRIS MPM 040100015 9360053515282142538403,0.0,8000.0,18657642.28
11/06,10:31,QRIS MPM 040100015 9360053513716514732403,0.0,5000.0,18662642.28
11/06,10:32,QRIS MPM 040100015 9360000812201998730403,0.0,15000.0,18677642.28
11/06,10:32,QRIS MPM 040100015 9360000812201998730403,0.0,15000.0,18692642.28
11/06,10:33,QRIS MPM 040100015 9360001410096559439403,0.0,2500.0,18695142.28
11/06,10:33,QRIS MPM 040100015 9360053517689583237403,0.0,6000.0,18701142.28
11/06,10:34,QRIS MPM 040100015 9360091430307271538403,0.0,25500.0,18726642.28
11/06,10:34,QRIS MPM 040100015 9360091830421191336403,0.0,11500.0,18738142.28
11/06,10:34,QRIS MPM 040100015 9360000210097076933403,0.0,6000.0,18744142.28
11/06,10:35,QRIS MPM 040100015 9360000812231442538403,0.0,15500.0,18759642.28
11/06,10:37,QRIS MPM 040100015 9360000210091488038403,0.0,9500.0,18769142.28
11/06,10:39,QRIS MPM 040100015 9360001410185762235403,0.0,9000.0,18778142.28
11/06,10:43,QRIS MPM 040100015 9360091830337110339403,0.0,3000.0,18781142.28
11/06,10:46,QRIS MPM 040100015 9360001410079550833403,0.0,6500.0,18787642.28
11/06,10:47,QRIS MPM 040100015 9360091539662159838403,0.0,5000.0,18792642.28
11/06,10:48,QRIS MPM 040100015 9360054210360304433403,0.0,14000.0,18806642.28
11/06,10:48,QRIS MPM 040100015 9360000812301896931403,0.0,7500.0,18814142.28
11/06,10:53,QRIS MPM 040100015 9360001410136404036403,0.0,10500.0,18824642.28
11/06,10:54,QRIS MPM 040100015 9360000210073507636403,0.0,10000.0,18834642.28
11/06,10:56,QRIS MPM 040100015 9360000910000082937403,0.0,35000.0,18869642.28
11/06,10:57,QRIS MPM 040100015 9360000210064933132403,0.0,24000.0,18893642.28
11/06,11:02,QRIS MPM 040100015 9360014710800140736403,0.0,11500.0,18905142.28
11/06,11:13,QRIS MPM 040100015 9360091532949191431403,0.0,19500.0,18924642.28
11/06,11:15,QRIS MPM 040100015 9360000910000120334403,0.0,34500.0,18959142.28
11/06,11:19,QRIS MPM 040100015 9360000210080524334403,0.0,16500.0,18975642.28
11/06,11:29,QRIS MPM 040100015 9360000210068963239403,0.0,8000.0,18983642.28
11/06,11:30,QRIS MPM 040100015 9360000210045331833403,0.0,22500.0,19006142.28
11/06,11:31,QRIS MPM 040100015 9360091430279419432403,0.0,16500.0,19022642.28
11/06,11:32,QRIS MPM 040100015 9360000210057190131403,0.0,23500.0,19046142.28
11/06,11:36,QRIS MPM 040100015 9360091535440307836403,0.0,21500.0,19067642.28
11/06,11:36,QRIS MPM 040100015 9360053516902928930403,0.0,6500.0,19074142.28
11/06,11:38,QRIS MPM 040100015 9360091536875689430403,0.0,3500.0,19077642.28
11/06,11:42,QRIS MPM 040100015 9360000210056742332403,0.0,15500.0,19093142.28
11/06,11:43,QRIS MPM 040100015 9360001410102607834403,0.0,10000.0,19103142.28
11/06,11:48,QRIS MPM 040100015 9360091531901027539403,0.0,7000.0,19110142.28
11/06,11:51,QRIS MPM 040100015 9360053514303310032403,0.0,21000.0,19131142.28
11/06,11:52,QRIS MPM 040100015 9360000210077936033403,0.0,6000.0,19137142.28
11/06,11:56,QRIS MPM 040100015 9360091531518425630403,0.0,12500.0,19149642.28
11/06,12:02,QRIS MPM 040100015 9360000210054084532403,0.0,14000.0,19163642.28
11/06,12:06,QRIS MPM 040100015 9360091531910174237403,0.0,9500.0,19173142.28
11/06,12:06,QRIS MPM 040100015 9360001410215616131403,0.0,15500.0,19188642.28
11/06,12:08,QRIS MPM 040100015 9360053513213884435403,0.0,6000.0,19194642.28
11/06,12:10,QRIS MPM 040100015 9360091536086871230403,0.0,3500.0,19198142.28
11/06,12:11,QRIS MPM 040100015 9360001410140328737403,0.0,15500.0,19213642.28
11/06,12:16,QRIS MPM 040100015 9360001410021925634403,0.0,7000.0,19220642.28
11/06,12:17,QRIS MPM 040100015 9360091430302865238403,0.0,4000.0,19224642.28
11/06,12:20,QRIS MPM 040100015 9360091537048265133403,0.0,13000.0,19237642.28
11/06,12:26,QRIS MPM 040100015 9360091532001002236403,0.0,11500.0,19249142.28
11/06,12:26,QRIS MPM 040100015 9360091830345993537403,0.0,6000.0,19255142.28
11/06,12:31,QRIS MPM 040100015 9360000812174103434403,0.0,19500.0,19274642.28
11/06,12:32,QRIS MPM 040100015 9360091830686845733403,0.0,3500.0,19278142.28
11/06,12:33,QRIS MPM 040100015 9360091430159235435403,0.0,5500.0,19283642.28
11/06,12:33,QRIS MPM 040100015 9360001410095179338403,0.0,8500.0,19292142.28
11/06,12:34,QRIS MPM 040100015 9360053515817077834403,0.0,13000.0,19305142.28
11/06,12:35,QRIS MPM 040100015 9360091533916385631403,0.0,5000.0,19310142.28
11/06,12:35,QRIS MPM 040100015 9360001410170783334403,0.0,3000.0,19313142.28
11/06,12:37,QRIS MPM 040100015 9360091831043375336403,0.0,9000.0,19322142.28
11/06,12:46,QRIS MPM 040100015 9360000911000594330403,0.0,5500.0,19327642.28
11/06,12:47,QRIS MPM 040100015 9360000210056423533403,0.0,3500.0,19331142.28
11/06,12:54,QRIS MPM 040100015 9360000911002317837403,0.0,13000.0,19344142.28
11/06,12:54,QRIS MPM 040100015 9360053513297921935403,0.0,4500.0,19348642.28
11/06,12:54,QRIS MPM 040100015 9360001410029684733403,0.0,15500.0,19364142.28
11/06,12:57,QRIS MPM 040100015 9360091830512679238403,0.0,6000.0,19370142.28
11/06,12:59,QRIS MPM 040100015 9360091430296556532403,0.0,3500.0,19373642.28
11/06,13:00,QRIS MPM 040100015 9360001410153232536403,0.0,16000.0,19389642.28
11/06,13:01,QRIS MPM 040100015 9360001410153232536403,0.0,16000.0,19405642.28
11/06,13:01,QRIS MPM 040100015 9360091533403424030403,0.0,9000.0,19414642.28
11/06,13:10,PENARIKAN TUNAI TABUNGAN 4102,10000000.0,0.0,9414642.28
11/06,13:16,QRIS MPM 040100015 9360014710101216037403,0.0,26000.0,9440642.28
11/06,13:19,QRIS MPM 040100015 9360091534264850733403,0.0,3000.0,9443642.28
11/06,13:40,QRIS MPM 040100015 9360000210088023831403,0.0,6000.0,9449642.28
11/06,13:44,QRIS MPM 040100015 9360001410110477030403,0.0,3000.0,9452642.28
11/06,13:51,QRIS MPM 040100015 9360001410182851131403,0.0,3500.0,9456142.28
11/06,14:19,QRIS MPM 040100015 9360001410086633032403,0.0,5500.0,9461642.28
11/06,14:22,QRIS MPM 040100015 9360001410139248335403,0.0,9000.0,9470642.28
11/06,14:25,QRIS MPM 040100015 9360000210045331833403,0.0,6000.0,9476642.28
11/06,14:27,QRIS MPM 040100015 9360000210080524334403,0.0,3000.0,9479642.28
11/06,14:27,QRIS MPM 040100015 9360000210059181239403,0.0,7000.0,9486642.28
11/06,14:32,QRIS MPM 040100015 9360091831243626032403,0.0,6000.0,9492642.28
11/06,14:34,QRIS MPM 040100015 9360053515188790638403,0.0,10000.0,9502642.28
11/06,14:41,QRIS MPM 040100015 9360045112423502231403,0.0,6000.0,9508642.28
11/06,15:00,QRIS MPM 040100015 9360000913007038536403,0.0,4000.0,9512642.28
11/06,15:00,QRIS MPM 040100015 9360047210558333235403,0.0,3000.0,9515642.28
11/06,15:05,QRIS MPM 040100015 9360001410170578837403,0.0,6000.0,9521642.28
11/06,15:07,QRIS MPM 040100015 9360091830205549034403,0.0,4000.0,9525642.28
11/06,15:15,QRIS MPM 040100015 9360091533591470232403,0.0,5000.0,9530642.28
11/06,15:17,QRIS MPM 040100015 9360045111805767337403,0.0,10000.0,9540642.28
11/06,15:21,QRIS MPM 040100015 9360054210360304433403,0.0,8500.0,9549142.28
11/06,15:22,QRIS MPM 040100015 9360091430050584639403,0.0,4000.0,9553142.28
11/06,15:56,QRIS MPM 040100015 9360091533403424030403,0.0,6000.0,9559142.28
11/06,16:08,QRIS MPM 040100015 9360054210282663133403,0.0,5000.0,9564142.28
11/06,16:10,QRIS MPM 040100015 9360001410029684733403,0.0,3000.0,9567142.28
11/06,17:31,QRIS MPM 040100015 9360091430149464838403,0.0,5000.0,9572142.28
12/06,07:14,QRIS MPM 040100015 9360001410146223639403,0.0,10000.0,9582142.28
12/06,07:17,QRIS MPM 040100015 9360053514172953936403,0.0,14000.0,9596142.28
12/06,07:17,QRIS MPM 040100015 9360053514180977430403,0.0,10000.0,9606142.28
12/06,07:18,QRIS MPM 040100015 9360001410084724234403,0.0,7500.0,9613642.28
12/06,07:19,QRIS MPM 040100015 9360001410084724234403,0.0,3000.0,9616642.28
12/06,07:20,QRIS MPM 040100015 9360001410029684733403,0.0,13000.0,9629642.28
12/06,07:21,QRIS MPM 040100015 9360001410104413731403,0.0,6500.0,9636142.28
12/06,07:25,QRIS MPM 040100015 9360001410197733830403,0.0,9000.0,9645142.28
12/06,07:32,QRIS MPM 040100015 9360053514296428830403,0.0,5000.0,9650142.28
12/06,07:33,QRIS MPM 040100015 9360001410025388339403,0.0,27000.0,9677142.28
12/06,07:33,QRIS MPM 040100015 9360091830686439036403,0.0,17500.0,9694642.28
12/06,07:34,QRIS MPM 040100015 9360053514296428830403,0.0,3500.0,9698142.28
12/06,07:35,QRIS MPM 040100015 9360091531485419837403,0.0,13000.0,9711142.28
12/06,07:35,QRIS MPM 040100015 9360000210065065134403,0.0,3000.0,9714142.28
12/06,07:36,QRIS MPM 040100015 9360091533743926036403,0.0,15000.0,9729142.28
12/06,07:37,QRIS MPM 040100015 9360091532365653835403,0.0,10000.0,9739142.28
12/06,07:49,QRIS MPM 040100015 9360000812207440139403,0.0,7000.0,9746142.28
12/06,07:50,QRIS MPM 040100015 9360091533916385631403,0.0,10000.0,9756142.28
12/06,07:50,QRIS MPM 040100015 9360091535002207936403,0.0,6500.0,9762642.28
12/06,08:06,QRIS MPM 040100015 9360091531372510337403,0.0,8000.0,9770642.28
12/06,08:07,QRIS MPM 040100015 9360091830480852735403,0.0,3000.0,9773642.28
12/06,08:07,QRIS MPM 040100015 9360000812295314536403,0.0,3000.0,9776642.28
12/06,08:10,QRIS MPM 040100015 9360050110014416630403,0.0,20500.0,9797142.28
12/06,08:17,QRIS MPM 040100015 9360048417811044932403,0.0,13000.0,9810142.28
12/06,08:24,QRIS MPM 040100015 9360091830228528731403,0.0,4000.0,9814142.28
12/06,08:27,QRIS MPM 040100015 9360045111444141338403,0.0,23000.0,9837142.28
12/06,08:28,QRIS MPM 040100015 9360091430241959231403,0.0,15500.0,9852642.28
12/06,08:28,QRIS MPM 040100015 9360053516773937335403,0.0,28500.0,9881142.28
12/06,08:29,QRIS MPM 040100015 9360000911000450634403,0.0,9000.0,9890142.28
12/06,08:37,QRIS MPM 040100015 9360000210080524334403,0.0,21000.0,9911142.28
12/06,08:45,QRIS MPM 040100015 9360000812186207931403,0.0,10000.0,9921142.28
12/06,08:48,QRIS MPM 040100015 9360091534966982736403,0.0,10000.0,9931142.28
12/06,08:51,QRIS MPM 040100015 9360053511546810237403,0.0,5000.0,9936142.28
12/06,08:51,QRIS MPM 040100015 9360053517867786430403,0.0,8000.0,9944142.28
12/06,08:52,QRIS MPM 040100015 9360091532108261430403,0.0,3000.0,9947142.28
12/06,08:56,QRIS MPM 040100015 9360056210016461531403,0.0,16500.0,9963642.28
12/06,08:59,QRIS MPM 040100015 9360091533995613936403,0.0,8500.0,9972142.28
12/06,09:00,QRIS MPM 040100015 9360091530614347034403,0.0,13500.0,9985642.28
12/06,09:01,QRIS MPM 040100015 9360091530113753230403,0.0,11500.0,9997142.28
12/06,09:04,QRIS MPM 040100015 9360091537673311433403,0.0,14000.0,10011142.28
12/06,09:04,QRIS MPM 040100015 9360000210055017038403,0.0,7500.0,10018642.28
12/06,09:07,QRIS MPM 040100015 9360000913000558434403,0.0,9000.0,10027642.28
12/06,09:10,QRIS MPM 040100015 9360053511851631139403,0.0,11500.0,10039142.28
12/06,09:16,QRIS MPM 040100015 9360000812276071736403,0.0,12000.0,10051142.28
12/06,09:17,QRIS MPM 040100015 9360001410153232536403,0.0,15000.0,10066142.28
12/06,09:17,QRIS MPM 040100015 9360001410153232536403,0.0,15000.0,10081142.28
12/06,09:22,QRIS MPM 040100015 9360000210097113637403,0.0,14000.0,10095142.28
12/06,09:27,QRIS MPM 040100015 9360091830188813539403,0.0,12000.0,10107142.28
12/06,09:27,QRIS MPM 040100015 9360091532037629432403,0.0,5000.0,10112142.28
12/06,09:36,QRIS MPM 040100015 9360053516515993331403,0.0,15000.0,10127142.28
12/06,09:39,QRIS MPM 040100015 9360001410028139236403,0.0,18000.0,10145142.28
12/06,09:43,QRIS MPM 040100015 9360000912000584431403,0.0,13000.0,10158142.28
12/06,09:43,QRIS MPM 040100015 9360001410030404433403,0.0,3000.0,10161142.28
12/06,09:43,QRIS MPM 040100015 9360091430349468937403,0.0,47500.0,10208642.28
12/06,09:47,QRIS MPM 040100015 9360091533973777435403,0.0,21000.0,10229642.28
12/06,09:48,QRIS MPM 040100015 9360091533973777435403,0.0,15000.0,10244642.28
12/06,09:49,QRIS MPM 040100015 9360000812215125633403,0.0,15000.0,10259642.28
12/06,09:51,QRIS MPM 040100015 9360048413820314432403,0.0,13000.0,10272642.28
12/06,09:54,QRIS MPM 040100015 9360091830077722132403,0.0,9500.0,10282142.28
12/06,09:59,QRIS MPM 040100015 9360045112780676832403,0.0,8500.0,10290642.28
12/06,10:01,QRIS MPM 040100015 9360000210081951639403,0.0,8000.0,10298642.28
12/06,10:04,QRIS MPM 040100015 9360091830119855337403,0.0,9500.0,10308142.28
12/06,10:06,QRIS MPM 040100015 9360014710800140736403,0.0,15500.0,10323642.28
12/06,10:07,QRIS MPM 040100015 9360001410159166437403,0.0,3000.0,10326642.28
12/06,10:07,QRIS MPM 040100015 9360001410159011433403,0.0,3000.0,10329642.28
12/06,10:07,QRIS MPM 040100015 9360000210073219634403,0.0,11000.0,10340642.28
12/06,10:10,QRIS MPM 040100015 9360001410164302435403,0.0,13000.0,10353642.28
12/06,10:10,QRIS MPM 040100015 9360091430050584639403,0.0,9000.0,10362642.28
12/06,10:11,QRIS MPM 040100015 9360001410185922531403,0.0,16000.0,10378642.28
12/06,10:13,QRIS MPM 040100015 9360014710101364836403,0.0,5000.0,10383642.28
12/06,10:17,QRIS MPM 040100015 9360091534172223833403,0.0,6500.0,10390142.28
12/06,10:22,QRIS MPM 040100015 9360091830520508239403,0.0,18000.0,10408142.28
12/06,10:25,QRIS MPM 040100015 9360091830178825530403,0.0,15500.0,10423642.28
12/06,10:28,QRIS MPM 040100015 9360091531949592731403,0.0,3000.0,10426642.28
12/06,10:38,QRIS MPM 040100015 9360001410142430430403,0.0,58000.0,10484642.28
12/06,10:40,QRIS MPM 040100015 9360000812233122435403,0.0,4000.0,10488642.28
12/06,10:43,QRIS MPM 040100015 9360000210094129838403,0.0,16000.0,10504642.28
12/06,10:50,QRIS MPM 040100015 9360000812267243035403,0.0,15000.0,10519642.28
12/06,10:55,QRIS MPM 040100015 9360001410056101035403,0.0,28000.0,10547642.28
12/06,11:03,QRIS MPM 040100015 9360091534714051936403,0.0,7000.0,10554642.28
12/06,11:03,QRIS MPM 040100015 9360091532266471239403,0.0,13000.0,10567642.28
12/06,11:06,QRIS MPM 040100015 9360000210093236732403,0.0,15000.0,10582642.28
12/06,11:08,QRIS MPM 040100015 9360091830014973035403,0.0,7500.0,10590142.28
12/06,11:13,QRIS MPM 040100015 9360001410056101035403,0.0,22500.0,10612642.28
12/06,11:20,QRIS MPM 040100015 9360091430045075437403,0.0,8500.0,10621142.28
12/06,11:20,QRIS MPM 040100015 9360091430045075437403,0.0,8500.0,10629642.28
12/06,11:25,QRIS MPM 040100015 9360091430045075437403,0.0,8500.0,10638142.28
12/06,11:32,QRIS MPM 040100015 9360001410018696933403,0.0,19000.0,10657142.28
12/06,11:34,QRIS MPM 040100015 9360000812289597333403,0.0,12500.0,10669642.28
12/06,11:38,QRIS MPM 040100015 9360000210058918237403,0.0,5500.0,10675142.28
12/06,11:38,QRIS MPM 040100015 9360091533933082439403,0.0,7500.0,10682642.28
12/06,11:54,QRIS MPM 040100015 9360091534157631037403,0.0,9000.0,10691642.28
12/06,11:59,QRIS MPM 040100015 9360000210059181239403,0.0,13000.0,10704642.28
12/06,12:01,QRIS MPM 040100015 9360053514526250038403,0.0,12000.0,10716642.28
12/06,12:03,QRIS MPM 040100015 9360001410110477030403,0.0,13000.0,10729642.28
12/06,12:06,QRIS MPM 040100015 9360091533403424030403,0.0,19000.0,10748642.28
12/06,12:13,QRIS MPM 040100015 9360091830289662831403,0.0,13000.0,10761642.28
12/06,12:15,QRIS MPM 040100015 9360000912000715236403,0.0,18000.0,10779642.28
12/06,12:16,QRIS MPM 040100015 9360091537770724837403,0.0,16500.0,10796142.28
12/06,12:18,QRIS MPM 040100015 9360000210088517936403,0.0,15000.0,10811142.28
12/06,12:20,QRIS MPM 040100015 9360000210095335233403,0.0,19000.0,10830142.28
12/06,12:23,QRIS MPM 040100015 9360000812174103434403,0.0,13500.0,10843642.28
12/06,12:24,QRIS MPM 040100015 9360053518235012337403,0.0,5000.0,10848642.28
12/06,12:33,QRIS MPM 040100015 9360091430270524739403,0.0,3500.0,10852142.28
12/06,12:34,QRIS MPM 040100015 9360001410151127334403,0.0,5000.0,10857142.28
12/06,12:35,QRIS MPM 040100015 9360091830292300934403,0.0,7500.0,10864642.28
12/06,12:58,QRIS MPM 040100015 9360091535960005236403,0.0,9500.0,10874142.28
12/06,13:00,QRIS MPM 040100015 9360001410190575031403,0.0,6000.0,10880142.28
12/06,13:13,QRIS MPM 040100015 9360091830294391336403,0.0,7500.0,10887642.28
12/06,13:14,QRIS MPM 040100015 9360001410215265032403,0.0,6500.0,10894142.28
12/06,13:17,QRIS MPM 040100015 9360000210055017038403,0.0,21500.0,10915642.28
12/06,13:29,QRIS MPM 040100015 9360001410002379138403,0.0,14000.0,10929642.28
12/06,13:30,QRIS MPM 040100015 9360001410002379138403,0.0,14000.0,10943642.28
12/06,13:31,QRIS MPM 040100015 9360000210084999936403,0.0,16000.0,10959642.28
12/06,13:32,QRIS MPM 040100015 9360091531570373436403,0.0,3500.0,10963142.28
