TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
07/05,10:37,QRIS MPM 040100015 9360001410093138033403,0.0,3500.0,7388656.65
07/05,10:39,QRIS MPM 040100015 9360000812073585435403,0.0,26000.0,7414656.65
07/05,10:44,QRIS MPM 040100015 9360091538307510437403,0.0,2000.0,7416656.65
07/05,10:47,QRIS MPM 040100015 9360001410224782830403,0.0,13500.0,7430156.65
07/05,10:48,QRIS MPM 040100015 9360000910000513336403,0.0,13500.0,7443656.65
07/05,10:54,QRIS MPM 040100015 9360091830325282433403,0.0,20000.0,7463656.65
07/05,11:00,QRIS MPM 040100015 9360091531868682539403,0.0,6500.0,7470156.65
07/05,11:01,QRIS MPM 040100015 9360091539772771733403,0.0,11000.0,7481156.65
07/05,11:11,QRIS MPM 040100015 9360001410153232536403,0.0,23000.0,7504156.65
07/05,11:11,QRIS MPM 040100015 9360000210071857635403,0.0,32000.0,7536156.65
07/05,11:19,QRIS MPM 040100015 9360001410004244433403,0.0,15500.0,7551656.65
07/05,11:20,QRIS MPM 040100015 9360091533866619936403,0.0,2000.0,7553656.65
07/05,11:25,QRIS MPM 040100015 9360000210074051837403,0.0,14500.0,7568156.65
07/05,11:30,QRIS MPM 040100015 9360000210091658737403,0.0,14000.0,7582156.65
07/05,11:32,QRIS MPM 040100015 9360045112674177134403,0.0,16000.0,7598156.65
07/05,11:34,QRIS MPM 040100015 9360091532798519139403,0.0,9500.0,7607656.65
07/05,11:34,QRIS MPM 040100015 9360053519106698534403,0.0,6000.0,7613656.65
07/05,11:44,QRIS MPM 040100015 9360091430241959231403,0.0,4000.0,7617656.65
07/05,11:45,QRIS MPM 040100015 9360001410224792536403,0.0,12000.0,7629656.65
07/05,11:47,QRIS MPM 040100015 9360091534714051936403,0.0,9500.0,7639156.65
07/05,11:48,QRIS MPM 040100015 9360000911002271231403,0.0,15000.0,7654156.65
07/05,11:52,QRIS MPM 040100015 9360091539840271636403,0.0,3000.0,7657156.65
07/05,11:53,QRIS MPM 040100015 9360091830098747035403,0.0,12000.0,7669156.65
07/05,11:54,QRIS MPM 040100015 9360091537918612936403,0.0,12000.0,7681156.65
07/05,11:56,QRIS MPM 040100015 9360000210045331833403,0.0,16500.0,7697656.65
07/05,11:56,QRIS MPM 040100015 9360053510837698632403,0.0,12000.0,7709656.65
07/05,11:57,QRIS MPM 040100015 9360091537738184730403,0.0,4000.0,7713656.65
07/05,12:01,QRIS MPM 040100015 9360000911002863131403,0.0,13000.0,7726656.65
07/05,12:02,QRIS MPM 040100015 9360000812157973831403,0.0,19000.0,7745656.65
07/05,12:05,QRIS MPM 040100015 9360091538690619439403,0.0,13000.0,7758656.65
07/05,12:09,QRIS MPM 040100015 9360001410202577534403,0.0,29000.0,7787656.65
07/05,12:11,QRIS MPM 040100015 9360091534157631037403,0.0,20500.0,7808156.65
07/05,12:19,QRIS MPM 040100015 9360000812267641934403,0.0,15500.0,7823656.65
07/05,12:20,QRIS MPM 040100015 9360091830269215533403,0.0,9500.0,7833156.65
07/05,12:25,QRIS MPM 040100015 9360091830269215533403,0.0,5500.0,7838656.65
07/05,12:30,QRIS MPM 040100015 9360091534945192930403,0.0,12000.0,7850656.65
07/05,12:31,QRIS MPM 040100015 9360000210074513436403,0.0,7000.0,7857656.65
07/05,12:33,QRIS MPM 040100015 9360091430298891430403,0.0,14000.0,7871656.65
07/05,12:36,QRIS MPM 040100015 9360000812213813733403,0.0,30000.0,7901656.65
07/05,12:36,QRIS MPM 040100015 9360091532415836836403,0.0,6000.0,7907656.65
07/05,12:39,QRIS MPM 040100015 9360001410124910334403,0.0,7000.0,7914656.65
07/05,12:39,QRIS MPM 040100015 9360091430293297035403,0.0,16000.0,7930656.65
07/05,12:39,QRIS MPM 040100015 9360091531501370030403,0.0,5500.0,7936156.65
07/05,12:43,QRIS MPM 040100015 9360001410183504339403,0.0,8000.0,7944156.65
07/05,12:43,QRIS MPM 040100015 9360000210083397131403,0.0,16500.0,7960656.65
07/05,12:46,QRIS MPM 040100015 9360091532330421739403,0.0,15500.0,7976156.65
07/05,12:46,QRIS MPM 040100015 9360001410153770432403,0.0,3000.0,7979156.65
07/05,13:00,QRIS MPM 040100015 9360054210216012031403,0.0,16000.0,7995156.65
07/05,13:03,QRIS MPM 040100015 9360091830077722132403,0.0,12000.0,8007156.65
07/05,13:21,QRIS MPM 040100015 9360091830453491638403,0.0,5000.0,8012156.65
07/05,13:27,QRIS MPM 040100015 9360091530041673730403,0.0,7000.0,8019156.65
07/05,13:28,QRIS MPM 040100015 9360001410097581138403,0.0,6500.0,8025656.65
07/05,13:40,QRIS MPM 040100015 9360091531118191038403,0.0,13000.0,8038656.65
07/05,13:40,QRIS MPM 040100015 9360000210095289637403,0.0,11000.0,8049656.65
07/05,13:43,QRIS MPM 040100015 9360091534714185432403,0.0,7000.0,8056656.65
07/05,13:45,QRIS MPM 040100015 9360000812211703330403,0.0,6000.0,8062656.65
07/05,13:46,QRIS MPM 040100015 9360001410180344533403,0.0,12000.0,8074656.65
07/05,13:46,QRIS MPM 040100015 9360001410107285836403,0.0,14000.0,8088656.65
07/05,13:47,QRIS MPM 040100015 9360000210059016839403,0.0,8000.0,8096656.65
07/05,13:48,QRIS MPM 040100015 9360091534540074233403,0.0,9000.0,8105656.65
07/05,13:48,QRIS MPM 040100015 9360091530653413037403,0.0,4000.0,8109656.65
07/05,13:50,QRIS MPM 040100015 9360000913000007731403,0.0,12000.0,8121656.65
07/05,13:56,QRIS MPM 040100015 9360001410136670937403,0.0,5000.0,8126656.65
07/05,13:57,QRIS MPM 040100015 9360001410090359337403,0.0,3500.0,8130156.65
07/05,13:57,QRIS MPM 040100015 9360000812215125633403,0.0,7000.0,8137156.65
07/05,13:58,QRIS MPM 040100015 9360091830510349231403,0.0,6000.0,8143156.65
07/05,14:00,QRIS MPM 040100015 9360091830236756430403,0.0,9000.0,8152156.65
07/05,14:02,QRIS MPM 040100015 9360091830236756430403,0.0,6500.0,8158656.65
07/05,14:06,QRIS MPM 040100015 9360001410155730935403,0.0,15000.0,8173656.65
07/05,14:08,QRIS MPM 040100015 9360000911002317837403,0.0,14000.0,8187656.65
07/05,14:09,QRIS MPM 040100015 9360091830441495533403,0.0,7000.0,8194656.65
07/05,14:09,QRIS MPM 040100015 9360091536177129930403,0.0,7000.0,8201656.65
07/05,14:15,QRIS MPM 040100015 9360000210057110132403,0.0,14500.0,8216156.65
07/05,14:16,QRIS MPM 040100015 9360000913000664130403,0.0,7000.0,8223156.65
07/05,14:16,QRIS MPM 040100015 9360000812192451638403,0.0,19000.0,8242156.65
07/05,14:17,QRIS MPM 040100015 9360053515522874233403,0.0,18500.0,8260656.65
07/05,14:18,QRIS MPM 040100015 9360001410086805632403,0.0,7000.0,8267656.65
07/05,14:19,QRIS MPM 040100015 9360000210074062535403,0.0,4000.0,8271656.65
07/05,14:19,QRIS MPM 040100015 9360000210052636531403,0.0,5000.0,8276656.65
07/05,14:27,QRIS MPM 040100015 9360001410075766432403,0.0,20000.0,8296656.65
07/05,14:27,QRIS MPM 040100015 9360001410044979139403,0.0,12000.0,8308656.65
07/05,14:28,QRIS MPM 040100015 9360091830208784136403,0.0,8000.0,8316656.65
07/05,14:28,QRIS MPM 040100015 9360053515424509739403,0.0,5000.0,8321656.65
07/05,15:00,QRIS MPM 040100015 9360001410056116136403,0.0,5000.0,8326656.65
07/05,15:12,QRIS MPM 040100015 9360091533443978030403,0.0,15000.0,8341656.65
07/05,15:35,QRIS MPM 040100015 9360091534828208034403,0.0,6000.0,8347656.65
07/05,15:45,QRIS MPM 040100015 9360000210095174032403,0.0,13000.0,8360656.65
07/05,15:46,QRIS MPM 040100015 9360091830178825530403,0.0,8500.0,8369156.65
08/05,07:04,QRIS MPM 040100015 9360000910000297836403,0.0,3500.0,8372656.65
08/05,07:04,QRIS MPM 040100015 9360000812073585435403,0.0,17000.0,8389656.65
08/05,07:08,QRIS MPM 040100015 9360000210084999936403,0.0,4000.0,8393656.65
08/05,07:08,QRIS MPM 040100015 9360091830487903632403,0.0,24000.0,8417656.65
08/05,07:08,QRIS MPM 040100015 9360000210092537130403,0.0,13000.0,8430656.65
08/05,07:16,QRIS MPM 040100015 9360000210087714036403,0.0,4000.0,8434656.65
08/05,07:16,QRIS MPM 040100015 9360000210069042832403,0.0,12000.0,8446656.65
08/05,07:16,QRIS MPM 040100015 9360000911000962638403,0.0,6500.0,8453156.65
08/05,07:18,QRIS MPM 040100015 9360091535133245632403,0.0,10500.0,8463656.65
08/05,07:18,QRIS MPM 040100015 9360091533477139533403,0.0,18500.0,8482156.65
08/05,07:21,QRIS MPM 040100015 9360048413958000639403,0.0,7000.0,8489156.65
08/05,07:28,QRIS MPM 040100015 9360053511115269539403,0.0,17000.0,8506156.65
08/05,07:36,QRIS MPM 040100015 9360053517125028138403,0.0,12500.0,8518656.65
08/05,07:38,QRIS MPM 040100015 9360091430137987338403,0.0,3500.0,8522156.65
08/05,07:38,QRIS MPM 040100015 9360091531948872239403,0.0,22000.0,8544156.65
08/05,07:39,QRIS MPM 040100015 9360091430209749033403,0.0,7000.0,8551156.65
08/05,07:39,QRIS MPM 040100015 9360001410185042831403,0.0,4500.0,8555656.65
08/05,07:41,QRIS MPM 040100015 9360011011060829439403,0.0,18000.0,8573656.65
08/05,07:43,QRIS MPM 040100015 9360001410162283832403,0.0,8500.0,8582156.65
08/05,07:44,QRIS MPM 040100015 9360001410185762235403,0.0,4000.0,8586156.65
08/05,07:48,QRIS MPM 040100015 9360001410042781530403,0.0,8000.0,8594156.65
08/05,08:02,QRIS MPM 040100015 9360000812241072937403,0.0,7500.0,8601656.65
08/05,08:15,QRIS MPM 040100015 9360001410084724234403,0.0,8000.0,8609656.65
08/05,08:16,QRIS MPM 040100015 9360000210095846238403,0.0,11000.0,8620656.65
08/05,08:20,QRIS MPM 040100015 9360000210077722536403,0.0,8000.0,8628656.65
08/05,08:27,QRIS MPM 040100015 9360000912000610636403,0.0,13000.0,8641656.65
08/05,08:27,QRIS MPM 040100015 9360053515761757535403,0.0,2000.0,8643656.65
08/05,08:33,QRIS MPM 040100015 9360091538725373330403,0.0,22000.0,8665656.65
08/05,08:37,QRIS MPM 040100015 9360000210086235332403,0.0,21500.0,8687156.65
08/05,08:45,QRIS MPM 040100015 9360091820017028438403,0.0,23500.0,8710656.65
08/05,08:48,QRIS MPM 040100015 9360000210091920437403,0.0,10000.0,8720656.65
08/05,08:48,QRIS MPM 040100015 9360001410173723039403,0.0,8500.0,8729156.65
08/05,08:48,QRIS MPM 040100015 9360053519912756031403,0.0,26000.0,8755156.65
08/05,08:53,QRIS MPM 040100015 9360091536024149339403,0.0,40000.0,8795156.65
08/05,08:53,QRIS MPM 040100015 9360000812218959535403,0.0,22000.0,8817156.65
08/05,08:55,QRIS MPM 040100015 9360091830453491638403,0.0,6000.0,8823156.65
08/05,08:58,QRIS MPM 040100015 9360091533100624937403,0.0,5000.0,8828156.65
08/05,09:02,QRIS MPM 040100015 9360001410174145931403,0.0,15000.0,8843156.65
08/05,09:03,QRIS MPM 040100015 9360001410033645430403,0.0,13000.0,8856156.65
08/05,09:04,QRIS MPM 040100015 9360001410099931837403,0.0,6000.0,8862156.65
08/05,09:04,QRIS MPM 040100015 9360001410190575031403,0.0,6000.0,8868156.65
08/05,09:05,QRIS MPM 040100015 9360000210045396136403,0.0,8500.0,8876656.65
08/05,09:06,QRIS MPM 040100015 9360091532305445337403,0.0,6000.0,8882656.65
08/05,09:07,QRIS MPM 040100015 9360000812168249938403,0.0,6500.0,8889156.65
08/05,09:08,QRIS MPM 040100015 9360014710800166234403,0.0,13500.0,8902656.65
08/05,09:09,QRIS MPM 040100015 9360001410204766931403,0.0,10000.0,8912656.65
08/05,09:10,QRIS MPM 040100015 9360091535303415139403,0.0,22000.0,8934656.65
08/05,09:10,QRIS MPM 040100015 9360001410224935738403,0.0,9000.0,8943656.65
08/05,09:11,QRIS MPM 040100015 9360091530614347034403,0.0,8500.0,8952156.65
08/05,09:11,QRIS MPM 040100015 9360053518050277238403,0.0,3000.0,8955156.65
08/05,09:11,QRIS MPM 040100015 9360001410205628933403,0.0,6500.0,8961656.65
08/05,09:12,QRIS MPM 040100015 9360000210090204036403,0.0,19000.0,8980656.65
08/05,09:12,QRIS MPM 040100015 9360000210091936839403,0.0,13500.0,8994156.65
08/05,09:16,QRIS MPM 040100015 9360091530318431136403,0.0,5000.0,8999156.65
08/05,09:16,QRIS MPM 040100015 9360091430275419833403,0.0,16500.0,9015656.65
08/05,09:17,QRIS MPM 040100015 9360000210091895334403,0.0,3500.0,9019156.65
08/05,09:19,QRIS MPM 040100015 9360001410170272137403,0.0,12000.0,9031156.65
08/05,09:20,QRIS MPM 040100015 9360045112725980331403,0.0,9500.0,9040656.65
08/05,09:20,QRIS MPM 040100015 9360000812295314536403,0.0,8000.0,9048656.65
08/05,09:22,QRIS MPM 040100015 9360014710800140736403,0.0,13000.0,9061656.65
08/05,09:24,QRIS MPM 040100015 9360000210091799131403,0.0,8000.0,9069656.65
08/05,09:26,QRIS MPM 040100015 9360091535522216536403,0.0,8500.0,9078156.65
08/05,09:27,QRIS MPM 040100015 9360000812066590232403,0.0,8500.0,9086656.65
08/05,09:27,QRIS MPM 040100015 9360091538109937135403,0.0,6000.0,9092656.65
08/05,09:30,QRIS MPM 040100015 9360001410152499134403,0.0,10500.0,9103156.65
08/05,09:34,QRIS MPM 040100015 9360001410185230036403,0.0,16000.0,9119156.65
08/05,09:34,QRIS MPM 040100015 9360000812146276538403,0.0,14000.0,9133156.65
08/05,09:34,QRIS MPM 040100015 9360000910001827938403,0.0,16000.0,9149156.65
08/05,09:36,QRIS MPM 040100015 9360091530565892433403,0.0,31500.0,9180656.65
08/05,09:36,QRIS MPM 040100015 9360000210083489033403,0.0,25500.0,9206156.65
08/05,09:39,QRIS MPM 040100015 9360048413958000639403,0.0,7000.0,9213156.65
08/05,09:40,QRIS MPM 040100015 9360001410159166437403,0.0,3000.0,9216156.65
08/05,09:43,QRIS MPM 040100015 9360091532382937939403,0.0,9000.0,9225156.65
08/05,09:43,QRIS MPM 040100015 9360091538463923036403,0.0,5500.0,9230656.65
08/05,09:43,QRIS MPM 040100015 9360001410040625836403,0.0,5500.0,9236156.65
08/05,09:44,QRIS MPM 040100015 9360091430250753039403,0.0,11500.0,9247656.65
08/05,09:46,QRIS MPM 040100015 9360091820017028438403,0.0,20000.0,9267656.65
08/05,09:47,QRIS MPM 040100015 9360091531793901431403,0.0,11000.0,9278656.65
08/05,09:48,QRIS MPM 040100015 9360000210092264038403,0.0,25500.0,9304156.65
08/05,09:48,QRIS MPM 040100015 9360091430328338733403,0.0,16000.0,9320156.65
08/05,09:50,QRIS MPM 040100015 9360001410101596830403,0.0,8500.0,9328656.65
08/05,09:51,QRIS MPM 040100015 9360053519912756031403,0.0,10000.0,9338656.65
08/05,09:53,QRIS MPM 040100015 9360000812116252130403,0.0,9000.0,9347656.65
08/05,09:55,QRIS MPM 040100015 9360001410067656038403,0.0,10000.0,9357656.65
08/05,09:58,QRIS MPM 040100015 9360000210092224430403,0.0,6000.0,9363656.65
08/05,09:58,QRIS MPM 040100015 9360091535734399231403,0.0,8500.0,9372156.65
08/05,10:00,QRIS MPM 040100015 9360091830205549034403,0.0,16000.0,9388156.65
08/05,10:03,QRIS MPM 040100015 9360091538208399735403,0.0,22000.0,9410156.65
08/05,10:05,QRIS MPM 040100015 9360001410073348835403,0.0,17000.0,9427156.65
08/05,10:05,QRIS MPM 040100015 9360091285860294731403,0.0,14500.0,9441656.65
08/05,10:12,QRIS MPM 040100015 9360000210064933132403,0.0,20500.0,9462156.65
08/05,10:14,QRIS MPM 040100015 9360091831355451033403,0.0,6000.0,9468156.65
08/05,10:22,QRIS MPM 040100015 9360001410170742833403,0.0,6500.0,9474656.65
08/05,10:34,QRIS MPM 040100015 9360001410096964530403,0.0,30000.0,9504656.65
08/05,10:45,QRIS MPM 040100015 9360000911002317837403,0.0,14500.0,9519156.65
08/05,10:46,QRIS MPM 040100015 9360001410030404433403,0.0,9500.0,9528656.65
08/05,10:47,QRIS MPM 040100015 9360091830510349231403,0.0,6000.0,9534656.65
08/05,10:49,QRIS MPM 040100015 9360001410095179338403,0.0,8000.0,9542656.65
08/05,10:50,QRIS MPM 040100015 9360045112396267731403,0.0,7500.0,9550156.65
08/05,10:50,QRIS MPM 040100015 9360047210558333235403,0.0,15000.0,9565156.65
08/05,10:51,QRIS MPM 040100015 9360045112929485139403,0.0,7500.0,9572656.65
08/05,10:52,QRIS MPM 040100015 9360053512878228833403,0.0,13000.0,9585656.65
08/05,10:52,QRIS MPM 040100015 9360001410107839232403,0.0,9000.0,9594656.65
08/05,10:53,QRIS MPM 040100015 9360091830112254039403,0.0,18000.0,9612656.65
08/05,10:56,QRIS MPM 040100015 9360048417811044932403,0.0,7000.0,9619656.65
08/05,11:03,QRIS MPM 040100015 9360091533694358332403,0.0,19000.0,9638656.65
08/05,11:05,QRIS MPM 040100015 9360091535553591334403,0.0,13500.0,9652156.65
08/05,11:10,QRIS MPM 040100015 9360091537440205133403,0.0,9500.0,9661656.65
08/05,11:10,QRIS MPM 040100015 9360000210093215035403,0.0,21000.0,9682656.65
08/05,11:19,QRIS MPM 040100015 9360001410086805632403,0.0,7000.0,9689656.65
08/05,11:24,QRIS MPM 040100015 9360001410056116136403,0.0,7000.0,9696656.65
08/05,11:25,QRIS MPM 040100015 9360001410117604235403,0.0,4500.0,9701156.65
08/05,11:29,QRIS MPM 040100015 9360000210074977832403,0.0,28000.0,9729156.65
08/05,11:32,QRIS MPM 040100015 9360091530796846738403,0.0,4000.0,9733156.65
08/05,11:52,QRIS MPM 040100015 9360000210059162938403,0.0,3500.0,9736656.65
08/05,11:55,QRIS MPM 040100015 9360091430349468937403,0.0,13000.0,9749656.65
08/05,12:11,QRIS MPM 040100015 9360053512758415330403,0.0,8000.0,9757656.65
08/05,12:12,QRIS MPM 040100015 9360091600005023331403,0.0,9000.0,9766656.65
08/05,12:15,QRIS MPM 040100015 9360000210081382333403,0.0,15000.0,9781656.65
08/05,12:21,QRIS MPM 040100015 9360091430236302833403,0.0,15500.0,9797156.65
08/05,12:22,QRIS MPM 040100015 9360050110088248533403,0.0,12500.0,9809656.65
08/05,12:26,QRIS MPM 040100015 9360000210088371939403,0.0,7000.0,9816656.65
08/05,12:27,QRIS MPM 040100015 9360091830180902435403,0.0,14000.0,9830656.65
08/05,12:29,QRIS MPM 040100015 9360000210062309638403,0.0,12000.0,9842656.65
08/05,12:30,QRIS MPM 040100015 9360001410176557331403,0.0,9000.0,9851656.65
08/05,12:34,QRIS MPM 040100015 9360001410058115438403,0.0,22000.0,9873656.65
08/05,12:38,QRIS MPM 040100015 9360091532108261430403,0.0,3000.0,9876656.65
08/05,12:39,QRIS MPM 040100015 9360000210071857635403,0.0,17500.0,9894156.65
08/05,12:46,QRIS MPM 040100015 9360091531528740636403,0.0,9000.0,9903156.65
08/05,12:50,QRIS MPM 040100015 9360014710101216131403,0.0,33000.0,9936156.65
08/05,12:56,QRIS MPM 040100015 9360091430236302833403,0.0,4000.0,9940156.65
08/05,12:58,QRIS MPM 040100015 9360001410222689236403,0.0,13000.0,9953156.65
08/05,13:04,QRIS MPM 040100015 9360091530211938637403,0.0,11500.0,9964656.65
08/05,13:20,QRIS MPM 040100015 9360000210045396136403,0.0,17000.0,9981656.65
08/05,13:33,QRIS MPM 040100015 9360001410166431035403,0.0,13000.0,9994656.65
08/05,13:35,QRIS MPM 040100015 9360001410166431035403,0.0,3000.0,9997656.65
08/05,13:37,QRIS MPM 040100015 9360000210060655433403,0.0,11500.0,10009156.65
08/05,13:37,QRIS MPM 040100015 9360000210095174032403,0.0,10000.0,10019156.65
08/05,13:45,QRIS MPM 040100015 9360091531509478538403,0.0,10000.0,10029156.65
08/05,13:51,QRIS MPM 040100015 9360000210058744536403,0.0,9000.0,10038156.65
08/05,13:51,QRIS MPM 040100015 9360000812193510234403,0.0,10500.0,10048656.65
08/05,13:52,QRIS MPM 040100015 9360000812174103434403,0.0,27000.0,10075656.65
08/05,13:59,QRIS MPM 040100015 9360000812192451638403,0.0,18500.0,10094156.65
08/05,14:00,QRIS MPM 040100015 9360000210059181239403,0.0,17500.0,10111656.65
08/05,14:03,QRIS MPM 040100015 9360091534691660037403,0.0,19000.0,10130656.65
08/05,14:05,QRIS MPM 040100015 9360091430349468937403,0.0,18500.0,10149156.65
08/05,14:06,QRIS MPM 040100015 9360000911000594330403,0.0,13000.0,10162156.65
08/05,14:09,QRIS MPM 040100015 9360000210048820831403,0.0,6000.0,10168156.65
08/05,14:13,QRIS MPM 040100015 9360091430302447038403,0.0,3000.0,10171156.65
08/05,14:25,QRIS MPM 040100015 9360091539773087339403,0.0,21000.0,10192156.65
08/05,14:26,QRIS MPM 040100015 9360001410059556134403,0.0,19500.0,10211656.65
08/05,14:53,QRIS MPM 040100015 9360091430355684536403,0.0,3000.0,10214656.65
08/05,15:20,QRIS MPM 040100015 9360091531393268032403,0.0,6000.0,10220656.65
08/05,15:40,QRIS MPM 040100015 9360053512036180535403,0.0,10000.0,10230656.65
08/05,15:41,QRIS MPM 040100015 9360053514180181035403,0.0,7000.0,10237656.65
08/05,15:43,QRIS MPM 040100015 9360091538028612534403,0.0,12000.0,10249656.65
08/05,15:47,QRIS MPM 040100015 9360000912000018233403,0.0,10000.0,10259656.65
08/05,15:52,QRIS MPM 040100015 9360000913001119933403,0.0,8000.0,10267656.65
09/05,07:32,QRIS MPM 040100015 9360001410116656736403,0.0,4500.0,10272156.65
09/05,07:40,QRIS MPM 040100015 9360000210058178939403,0.0,6000.0,10278156.65
09/05,07:47,QRIS MPM 040100015 9360091535144767538403,0.0,5000.0,10283156.65
09/05,07:48,QRIS MPM 040100015 9360091430324128831403,0.0,8500.0,10291656.65
09/05,08:03,QRIS MPM 040100015 9360000210091924633403,0.0,11000.0,10302656.65
09/05,08:13,QRIS MPM 040100015 9360091534157631037403,0.0,3000.0,10305656.65
09/05,08:15,QRIS MPM 040100015 9360014710101211031403,0.0,15000.0,10320656.65
09/05,08:29,QRIS MPM 040100015 9360001410094041035403,0.0,6000.0,10326656.65
09/05,08:30,QRIS MPM 040100015 9360000210096027533403,0.0,6000.0,10332656.65
09/05,08:33,QRIS MPM 040100015 9360042550102016634403,0.0,22500.0,10355156.65
09/05,08:34,QRIS MPM 040100015 9360053610590035433403,0.0,6000.0,10361156.65
09/05,08:38,QRIS MPM 040100015 9360001410078022638403,0.0,20000.0,10381156.65
09/05,08:42,QRIS MPM 040100015 9360000812180144636403,0.0,15000.0,10396156.65
09/05,08:48,QRIS MPM 040100015 9360001410204766931403,0.0,12000.0,10408156.65
09/05,08:49,QRIS MPM 040100015 9360091531793901431403,0.0,13000.0,10421156.65
09/05,08:50,QRIS MPM 040100015 9360002210001841630403,0.0,18500.0,10439656.65
09/05,08:56,QRIS MPM 040100015 9360000812295874637403,0.0,8500.0,10448156.65
09/05,08:58,QRIS MPM 040100015 9360091533177068637403,0.0,6000.0,10454156.65
09/05,09:00,QRIS MPM 040100015 9360000210095498830403,0.0,14500.0,10468656.65
09/05,09:01,QRIS MPM 040100015 9360091537440205133403,0.0,12500.0,10481156.65
09/05,09:04,QRIS MPM 040100015 9360000210093215035403,0.0,11000.0,10492156.65
09/05,09:06,QRIS MPM 040100015 9360000210077038334403,0.0,12000.0,10504156.65
09/05,09:08,QRIS MPM 040100015 9360001410040625836403,0.0,6000.0,10510156.65
09/05,09:09,QRIS MPM 040100015 9360091538463923036403,0.0,6000.0,10516156.65
09/05,09:11,QRIS MPM 040100015 9360091531810241231403,0.0,3000.0,10519156.65
09/05,09:11,QRIS MPM 040100015 9360091430310312031403,0.0,4000.0,10523156.65
09/05,09:14,QRIS MPM 040100015 9360053519795114432403,0.0,11500.0,10534656.65
09/05,09:17,QRIS MPM 040100015 9360000210073575637403,0.0,3000.0,10537656.65
09/05,09:19,QRIS MPM 040100015 9360000210092609630403,0.0,11000.0,10548656.65
09/05,09:22,QRIS MPM 040100015 9360091539773548237403,0.0,27500.0,10576156.65
09/05,09:27,QRIS MPM 040100015 9360000912000610636403,0.0,18000.0,10594156.65
09/05,09:31,QRIS MPM 040100015 9360091830487903632403,0.0,26000.0,10620156.65
09/05,09:35,QRIS MPM 040100015 9360001410078022638403,0.0,25000.0,10645156.65
09/05,09:38,QRIS MPM 040100015 9360000210057695238403,0.0,19500.0,10664656.65
09/05,09:39,QRIS MPM 040100015 9360000210063794036403,0.0,25000.0,10689656.65
09/05,09:42,QRIS MPM 040100015 9360091430355353039403,0.0,14000.0,10703656.65
09/05,09:47,QRIS MPM 040100015 9360001410096964530403,0.0,10000.0,10713656.65
09/05,09:48,QRIS MPM 040100015 9360001410084822333403,0.0,12000.0,10725656.65
09/05,09:57,QRIS MPM 040100015 9360014710800161232403,0.0,21000.0,10746656.65
09/05,09:57,QRIS MPM 040100015 9360014710101285238403,0.0,23000.0,10769656.65
09/05,10:03,QRIS MPM 040100015 9360091530477856731403,0.0,6000.0,10775656.65
09/05,10:04,QRIS MPM 040100015 9360045111681017138403,0.0,5000.0,10780656.65
09/05,10:05,QRIS MPM 040100015 9360091430351270630403,0.0,3500.0,10784156.65
09/05,10:05,QRIS MPM 040100015 9360091533443978030403,0.0,12000.0,10796156.65
09/05,10:06,QRIS MPM 040100015 9360091531801075637403,0.0,11000.0,10807156.65
09/05,10:10,QRIS MPM 040100015 9360001410087573834403,0.0,5000.0,10812156.65
09/05,10:11,QRIS MPM 040100015 9360000911000421639403,0.0,10000.0,10822156.65
09/05,10:11,QRIS MPM 040100015 9360053514172953936403,0.0,7000.0,10829156.65
09/05,10:16,QRIS MPM 040100015 9360091430302447038403,0.0,20000.0,10849156.65
09/05,10:26,QRIS MPM 040100015 9360001410094041035403,0.0,16000.0,10865156.65
09/05,10:30,QRIS MPM 040100015 9360014710101262338403,0.0,17000.0,10882156.65
09/05,10:31,QRIS MPM 040100015 9360014710800140736403,0.0,16000.0,10898156.65
09/05,10:48,QRIS MPM 040100015 9360091830100142338403,0.0,11000.0,10909156.65
09/05,11:06,QRIS MPM 040100015 9360091538109937135403,0.0,16000.0,10925156.65
09/05,11:06,QRIS MPM 040100015 9360091535522216536403,0.0,3000.0,10928156.65
09/05,11:07,QRIS MPM 040100015 9360048411468707431403,0.0,9000.0,10937156.65
09/05,11:17,QRIS MPM 040100015 9360091430293297035403,0.0,6500.0,10943656.65
09/05,11:18,QRIS MPM 040100015 9360091534157631037403,0.0,15000.0,10958656.65
09/05,11:19,QRIS MPM 040100015 9360091531751259535403,0.0,10000.0,10968656.65
09/05,11:40,QRIS MPM 040100015 9360054210531206738403,0.0,7000.0,10975656.65
09/05,11:48,QRIS MPM 040100015 9360091535144767538403,0.0,7000.0,10982656.65
09/05,11:48,QRIS MPM 040100015 9360014710101216037403,0.0,20000.0,11002656.65
09/05,12:01,QRIS MPM 040100015 9360045111067020537403,0.0,35500.0,11038156.65
09/05,12:11,QRIS MPM 040100015 9360091830382449438403,0.0,9000.0,11047156.65
09/05,12:27,QRIS MPM 040100015 9360091537692011133403,0.0,13500.0,11060656.65
09/05,12:27,QRIS MPM 040100015 9360000210071857635403,0.0,23500.0,11084156.65
09/05,12:32,QRIS MPM 040100015 9360001410146223639403,0.0,12000.0,11096156.65
09/05,12:46,QRIS MPM 040100015 9360091285860294731403,0.0,11500.0,11107656.65
09/05,12:55,QRIS MPM 040100015 9360091539879278838403,0.0,9000.0,11116656.65
09/05,12:58,QRIS MPM 040100015 9360000812208509434403,0.0,12000.0,11128656.65
09/05,13:01,PENARIKAN TUNAI TABUNGAN 4102,6000000.0,0.0,5128656.65
