TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
06/11,10:59,QRIS MPM 040100015 9360045112929485139403,0.0,23500.0,4887572.64
06/11,11:00,QRIS MPM 040100015 9360047210558333235403,0.0,21000.0,4908572.64
06/11,11:04,QRIS MPM 040100015 9360091531810241231403,0.0,7000.0,4915572.64
06/11,11:05,QRIS MPM 040100015 9360014710101262338403,0.0,32000.0,4947572.64
06/11,11:07,QRIS MPM 040100015 9360091430279600838403,0.0,6500.0,4954072.64
06/11,11:07,QRIS MPM 040100015 9360091538390210030403,0.0,9500.0,4963572.64
06/11,11:08,QRIS MPM 040100015 9360000210077761234403,0.0,12500.0,4976072.64
06/11,11:11,QRIS MPM 040100015 9360000210077761234403,0.0,9500.0,4985572.64
06/11,11:11,QRIS MPM 040100015 9360091430289415031403,0.0,6500.0,4992072.64
06/11,11:12,QRIS MPM 040100015 9360091533676723331403,0.0,17000.0,5009072.64
06/11,11:30,QRIS MPM 040100015 9360091430390456239403,0.0,20500.0,5029572.64
06/11,11:31,QRIS MPM 040100015 9360091532288133235403,0.0,21000.0,5050572.64
06/11,11:35,QRIS MPM 040100015 9360091530884065832403,0.0,20500.0,5071072.64
06/11,11:35,QRIS MPM 040100015 9360001410156333238403,0.0,16000.0,5087072.64
06/11,11:35,QRIS MPM 040100015 9360091530677333330403,0.0,15500.0,5102572.64
06/11,11:36,QRIS MPM 040100015 9360091535849965734403,0.0,7000.0,5109572.64
06/11,11:37,QRIS MPM 040100015 9360000210070093930403,0.0,24000.0,5133572.64
06/11,11:37,QRIS MPM 040100015 9360091538753144933403,0.0,20500.0,5154072.64
06/11,11:37,QRIS MPM 040100015 9360000910000120334403,0.0,15500.0,5169572.64
06/11,11:37,QRIS MPM 040100015 9360091430361179932403,0.0,10000.0,5179572.64
06/11,11:38,QRIS MPM 040100015 9360000812294919539403,0.0,16500.0,5196072.64
06/11,11:38,QRIS MPM 040100015 9360091430361179932403,0.0,10000.0,5206072.64
06/11,11:39,QRIS MPM 040100015 9360000812294919539403,0.0,16500.0,5222572.64
06/11,11:39,QRIS MPM 040100015 9360000812294919539403,0.0,16000.0,5238572.64
06/11,11:40,QRIS MPM 040100015 9360091532949191431403,0.0,20000.0,5258572.64
06/11,11:41,QRIS MPM 040100015 9360091830091969033403,0.0,35500.0,5294072.64
06/11,11:43,QRIS MPM 040100015 9360001410013896336403,0.0,13500.0,5307572.64
06/11,11:46,QRIS MPM 040100015 9360001410168222534403,0.0,8500.0,5316072.64
06/11,11:50,QRIS MPM 040100015 9360000210075445530403,0.0,22000.0,5338072.64
06/11,11:52,QRIS MPM 040100015 9360053511345395438403,0.0,7000.0,5345072.64
06/11,11:53,QRIS MPM 040100015 9360000812215125633403,0.0,11000.0,5356072.64
06/11,11:59,QRIS MPM 040100015 9360091830296688232403,0.0,12000.0,5368072.64
06/11,12:00,QRIS MPM 040100015 9360001410177625632403,0.0,15500.0,5383572.64
06/11,12:01,QRIS MPM 040100015 9360091830931497035403,0.0,8000.0,5391572.64
06/11,12:03,QRIS MPM 040100015 9360053516610942539403,0.0,13000.0,5404572.64
06/11,12:05,QRIS MPM 040100015 9360054250668290739403,0.0,17000.0,5421572.64
06/11,12:07,QRIS MPM 040100015 9360053519692034437403,0.0,23500.0,5445072.64
06/11,12:08,QRIS MPM 040100015 9360091830322156430403,0.0,3500.0,5448572.64
06/11,12:08,QRIS MPM 040100015 9360053518724186635403,0.0,10000.0,5458572.64
06/11,12:08,QRIS MPM 040100015 9360001410190575031403,0.0,7000.0,5465572.64
06/11,12:09,QRIS MPM 040100015 9360001410190575031403,0.0,7000.0,5472572.64
06/11,12:10,QRIS MPM 040100015 9360001410097952032403,0.0,24500.0,5497072.64
06/11,12:11,QRIS MPM 040100015 9360091534742378535403,0.0,16500.0,5513572.64
06/11,12:14,QRIS MPM 040100015 9360001410144940932403,0.0,5000.0,5518572.64
06/11,12:14,QRIS MPM 040100015 9360053514153987930403,0.0,10500.0,5529072.64
06/11,12:17,QRIS MPM 040100015 9360053515245862733403,0.0,8000.0,5537072.64
06/11,12:18,QRIS MPM 040100015 9360000812222125532403,0.0,21000.0,5558072.64
06/11,12:18,QRIS MPM 040100015 9360000913000394739403,0.0,25500.0,5583572.64
06/11,12:18,QRIS MPM 040100015 9360000812284561935403,0.0,19500.0,5603072.64
06/11,12:19,QRIS MPM 040100015 9360053515424509739403,0.0,16500.0,5619572.64
06/11,12:19,QRIS MPM 040100015 9360091830825547631403,0.0,24000.0,5643572.64
06/11,12:19,QRIS MPM 040100015 9360000812222125532403,0.0,21000.0,5664572.64
06/11,12:20,QRIS MPM 040100015 9360091830158456435403,0.0,6000.0,5670572.64
06/11,12:20,QRIS MPM 040100015 9360053515245862733403,0.0,19500.0,5690072.64
06/11,12:22,QRIS MPM 040100015 9360000912000034935403,0.0,10500.0,5700572.64
06/11,12:22,QRIS MPM 040100015 9360000210107046837403,0.0,6000.0,5706572.64
06/11,12:23,QRIS MPM 040100015 9360000812259743630403,0.0,27500.0,5734072.64
06/11,12:24,QRIS MPM 040100015 9360000210084201131403,0.0,3500.0,5737572.64
06/11,12:29,QRIS MPM 040100015 9360091430351072538403,0.0,3500.0,5741072.64
06/11,12:29,QRIS MPM 040100015 9360001410190575031403,0.0,12500.0,5753572.64
06/11,12:30,QRIS MPM 040100015 9360000210091122937403,0.0,20500.0,5774072.64
06/11,12:30,QRIS MPM 040100015 9360001410047807835403,0.0,11500.0,5785572.64
06/11,12:30,QRIS MPM 040100015 9360011805110613930403,0.0,13500.0,5799072.64
06/11,12:31,QRIS MPM 040100015 9360002810004781237403,0.0,10000.0,5809072.64
06/11,12:31,QRIS MPM 040100015 9360091430419699238403,0.0,16000.0,5825072.64
06/11,12:32,QRIS MPM 040100015 9360000210091742635403,0.0,13000.0,5838072.64
06/11,12:32,QRIS MPM 040100015 9360000812289597333403,0.0,17500.0,5855572.64
06/11,12:33,QRIS MPM 040100015 9360000210078110031403,0.0,15500.0,5871072.64
06/11,12:33,QRIS MPM 040100015 9360091430419699238403,0.0,16000.0,5887072.64
06/11,12:34,QRIS MPM 040100015 9360091535663393433403,0.0,12000.0,5899072.64
06/11,12:34,QRIS MPM 040100015 9360000210089852030403,0.0,11000.0,5910072.64
06/11,12:36,QRIS MPM 040100015 9360000210078110031403,0.0,6000.0,5916072.64
06/11,12:36,QRIS MPM 040100015 9360000210069042832403,0.0,5000.0,5921072.64
06/11,12:36,QRIS MPM 040100015 9360091537094053939403,0.0,22500.0,5943572.64
06/11,12:37,QRIS MPM 040100015 9360000210087714036403,0.0,7500.0,5951072.64
06/11,12:37,QRIS MPM 040100015 9360091537855534437403,0.0,3500.0,5954572.64
06/11,12:38,QRIS MPM 040100015 9360053517472657937403,0.0,3500.0,5958072.64
06/11,12:38,QRIS MPM 040100015 9360001410090359337403,0.0,11000.0,5969072.64
06/11,12:39,QRIS MPM 040100015 9360001410090359337403,0.0,11000.0,5980072.64
06/11,12:39,QRIS MPM 040100015 9360091538118956835403,0.0,7000.0,5987072.64
06/11,12:43,QRIS MPM 040100015 9360001410022189935403,0.0,32500.0,6019572.64
06/11,12:43,QRIS MPM 040100015 9360091531196981433403,0.0,9500.0,6029072.64
06/11,12:43,QRIS MPM 040100015 9360053518164362239403,0.0,8500.0,6037572.64
06/11,12:44,QRIS MPM 040100015 9360050110093482630403,0.0,18000.0,6055572.64
06/11,12:44,QRIS MPM 040100015 9360000210091924330403,0.0,10000.0,6065572.64
06/11,12:44,QRIS MPM 040100015 9360001410022189935403,0.0,32500.0,6098072.64
06/11,12:46,QRIS MPM 040100015 9360001410025285134403,0.0,10000.0,6108072.64
06/11,12:46,QRIS MPM 040100015 9360000912000045835403,0.0,10000.0,6118072.64
06/11,12:47,QRIS MPM 040100015 9360000210107611235403,0.0,11500.0,6129572.64
06/11,12:48,QRIS MPM 040100015 9360001410216119933403,0.0,19500.0,6149072.64
06/11,12:50,QRIS MPM 040100015 9360091539680549231403,0.0,8000.0,6157072.64
06/11,12:54,QRIS MPM 040100015 9360000912000018233403,0.0,9500.0,6166572.64
06/11,12:54,QRIS MPM 040100015 9360000210060031336403,0.0,26000.0,6192572.64
06/11,12:55,QRIS MPM 040100015 9360000812136620836403,0.0,16000.0,6208572.64
06/11,12:56,QRIS MPM 040100015 9360000210077932935403,0.0,3500.0,6212072.64
06/11,12:56,QRIS MPM 040100015 9360091830285859835403,0.0,5000.0,6217072.64
06/11,12:57,QRIS MPM 040100015 9360001410030424332403,0.0,3500.0,6220572.64
06/11,12:58,QRIS MPM 040100015 9360001410172071534403,0.0,10000.0,6230572.64
06/11,12:59,QRIS MPM 040100015 9360001410172071534403,0.0,10000.0,6240572.64
06/11,13:00,QRIS MPM 040100015 9360091530477856731403,0.0,8000.0,6248572.64
06/11,13:02,QRIS MPM 040100015 9360053516515993331403,0.0,10000.0,6258572.64
06/11,13:03,QRIS MPM 040100015 9360091531343137636403,0.0,9500.0,6268072.64
06/11,13:03,QRIS MPM 040100015 9360000210059181239403,0.0,11500.0,6279572.64
06/11,13:03,QRIS MPM 040100015 9360053510479544230403,0.0,10000.0,6289572.64
06/11,13:05,QRIS MPM 040100015 9360053519056916933403,0.0,10000.0,6299572.64
06/11,13:08,QRIS MPM 040100015 9360091531790883935403,0.0,7000.0,6306572.64
06/11,13:09,QRIS MPM 040100015 9360091531790883935403,0.0,7000.0,6313572.64
06/11,13:11,QRIS MPM 040100015 9360000210091657235403,0.0,3500.0,6317072.64
06/11,13:14,QRIS MPM 040100015 9360053510071895938403,0.0,11500.0,6328572.64
06/11,13:14,QRIS MPM 040100015 9360001410172195231403,0.0,10500.0,6339072.64
06/11,13:33,QRIS MPM 040100015 9360000812215125633403,0.0,12000.0,6351072.64
06/11,13:33,QRIS MPM 040100015 9360091533859189035403,0.0,3500.0,6354572.64
06/11,13:38,QRIS MPM 040100015 9360091534102561133403,0.0,8500.0,6363072.64
06/11,13:42,QRIS MPM 040100015 9360000812243748035403,0.0,18500.0,6381572.64
06/11,13:42,QRIS MPM 040100015 9360001410087573834403,0.0,3000.0,6384572.64
06/11,13:50,QRIS MPM 040100015 9360091830446701131403,0.0,1000.0,6385572.64
06/11,13:53,QRIS MPM 040100015 9360000210086493536403,0.0,10000.0,6395572.64
06/11,13:56,QRIS MPM 040100015 9360053517835660837403,0.0,20000.0,6415572.64
06/11,13:57,QRIS MPM 040100015 9360091532357829633403,0.0,83000.0,6498572.64
06/11,13:58,QRIS MPM 040100015 9360091532357829633403,0.0,5000.0,6503572.64
06/11,14:00,QRIS MPM 040100015 9360053519137960337403,0.0,9000.0,6512572.64
06/11,14:01,QRIS MPM 040100015 9360001410067430932403,0.0,12000.0,6524572.64
06/11,14:05,QRIS MPM 040100015 9360091830353037832403,0.0,10000.0,6534572.64
06/11,14:08,QRIS MPM 040100015 9360001410190575031403,0.0,18000.0,6552572.64
06/11,14:19,QRIS MPM 040100015 9360045112519326833403,0.0,13500.0,6566072.64
06/11,14:19,QRIS MPM 040100015 9360091830158007733403,0.0,3500.0,6569572.64
06/11,14:20,QRIS MPM 040100015 9360001410013073331403,0.0,12500.0,6582072.64
06/11,14:21,QRIS MPM 040100015 9360091533358104031403,0.0,12000.0,6594072.64
06/11,14:24,QRIS MPM 040100015 9360091430361179932403,0.0,5000.0,6599072.64
06/11,14:26,TRF DR RISMA SAEDAH BANK PERMA3T460,0.0,1373988.0,7973060.64
06/11,14:32,QRIS MPM 040100015 9360000210024275134403,0.0,12500.0,7985560.64
06/11,14:45,QRIS MPM 040100015 9360091539772771733403,0.0,7000.0,7992560.64
06/11,15:04,QRIS MPM 040100015 9360001410044768631403,0.0,35500.0,8028060.64
06/11,15:08,QRIS MPM 040100015 9360001410241410630403,0.0,3500.0,8031560.64
06/11,15:15,QRIS MPM 040100015 9360000210072768635403,0.0,6000.0,8037560.64
06/11,15:15,QRIS MPM 040100015 9360048413580773339403,0.0,12500.0,8050060.64
06/11,15:17,QRIS MPM 040100015 9360091536601936738403,0.0,13000.0,8063060.64
06/11,15:19,QRIS MPM 040100015 9360091810113735832403,0.0,16500.0,8079560.64
06/11,15:23,QRIS MPM 040100015 9360000812174462437403,0.0,5000.0,8084560.64
06/11,15:26,QRIS MPM 040100015 9360053519934625639403,0.0,20500.0,8105060.64
06/11,15:28,QRIS MPM 040100015 9360000210103568433403,0.0,26500.0,8131560.64
06/11,15:30,QRIS MPM 040100015 9360001410104128630403,0.0,6500.0,8138060.64
06/11,15:30,QRIS MPM 040100015 9360053515993755035403,0.0,13500.0,8151560.64
06/11,15:32,QRIS MPM 040100015 9360001410114910230403,0.0,12000.0,8163560.64
06/11,15:50,QRIS MPM 040100015 9360000210085051130403,0.0,8000.0,8171560.64
07/11,07:50,QRIS MPM 040100015 9360091430136494831403,0.0,24000.0,8195560.64
07/11,08:02,QRIS MPM 040100015 9360001410144989532403,0.0,13500.0,8209060.64
07/11,08:02,QRIS MPM 040100015 9360000812275904330403,0.0,10000.0,8219060.64
07/11,08:02,QRIS MPM 040100015 9360091535429225037403,0.0,8000.0,8227060.64
07/11,08:03,QRIS MPM 040100015 9360000210077769733403,0.0,7500.0,8234560.64
07/11,08:03,QRIS MPM 040100015 9360000210087902837403,0.0,8500.0,8243060.64
07/11,08:03,QRIS MPM 040100015 9360091537592363332403,0.0,7000.0,8250060.64
07/11,08:06,QRIS MPM 040100015 9360000210074893536403,0.0,20500.0,8270560.64
07/11,08:07,QRIS MPM 040100015 9360091535429225037403,0.0,3500.0,8274060.64
07/11,08:15,QRIS MPM 040100015 9360091830316767637403,0.0,8500.0,8282560.64
07/11,08:41,QRIS MPM 040100015 9360014710101220736403,0.0,8000.0,8290560.64
07/11,08:43,QRIS MPM 040100015 9360053510957886139403,0.0,7000.0,8297560.64
07/11,08:44,QRIS MPM 040100015 9360053510957886139403,0.0,15000.0,8312560.64
07/11,08:46,QRIS MPM 040100015 9360000812235511633403,0.0,8000.0,8320560.64
07/11,08:48,QRIS MPM 040100015 9360091531467059433403,0.0,6000.0,8326560.64
07/11,08:48,QRIS MPM 040100015 9360091531392632639403,0.0,10000.0,8336560.64
07/11,08:50,QRIS MPM 040100015 9360000210091924633403,0.0,18500.0,8355060.64
07/11,08:50,QRIS MPM 040100015 9360053513988605634403,0.0,7500.0,8362560.64
07/11,08:51,QRIS MPM 040100015 9360001410243376332403,0.0,13500.0,8376060.64
07/11,08:51,QRIS MPM 040100015 9360091534805028039403,0.0,12000.0,8388060.64
07/11,08:54,QRIS MPM 040100015 9360091537407629235403,0.0,8500.0,8396560.64
07/11,08:57,QRIS MPM 040100015 9360091536788467139403,0.0,20500.0,8417060.64
07/11,08:57,QRIS MPM 040100015 9360000210092036332403,0.0,17000.0,8434060.64
07/11,08:58,QRIS MPM 040100015 9360000210059231530403,0.0,15500.0,8449560.64
07/11,09:02,QRIS MPM 040100015 9360053510078504538403,0.0,9500.0,8459060.64
07/11,09:04,QRIS MPM 040100015 9360091533581731736403,0.0,7000.0,8466060.64
07/11,09:08,QRIS MPM 040100015 9360053512033150939403,0.0,19500.0,8485560.64
07/11,09:09,QRIS MPM 040100015 9360000210092126032403,0.0,14000.0,8499560.64
07/11,09:11,QRIS MPM 040100015 9360053515761757535403,0.0,17500.0,8517060.64
07/11,09:15,QRIS MPM 040100015 9360000210057695238403,0.0,14500.0,8531560.64
07/11,09:16,QRIS MPM 040100015 9360091539840271636403,0.0,3500.0,8535060.64
07/11,09:17,QRIS MPM 040100015 9360000912000042638403,0.0,6000.0,8541060.64
07/11,09:19,QRIS MPM 040100015 9360091539680549231403,0.0,7000.0,8548060.64
07/11,09:19,QRIS MPM 040100015 9360000812262343932403,0.0,18000.0,8566060.64
07/11,09:19,QRIS MPM 040100015 9360091531360824530403,0.0,4000.0,8570060.64
07/11,09:22,QRIS MPM 040100015 9360001410201634037403,0.0,20000.0,8590060.64
07/11,09:22,QRIS MPM 040100015 9360001410023395632403,0.0,5000.0,8595060.64
07/11,09:23,QRIS MPM 040100015 9360001410023395632403,0.0,1000.0,8596060.64
07/11,09:24,QRIS MPM 040100015 9360001410140745834403,0.0,17000.0,8613060.64
07/11,09:30,QRIS MPM 040100015 9360091538320313531403,0.0,9500.0,8622560.64
07/11,09:39,QRIS MPM 040100015 9360001410220917434403,0.0,9000.0,8631560.64
07/11,09:40,QRIS MPM 040100015 9360053513304738131403,0.0,6000.0,8637560.64
07/11,09:41,QRIS MPM 040100015 9360000210084835636403,0.0,25000.0,8662560.64
07/11,09:41,QRIS MPM 040100015 9360091282002561132403,0.0,7000.0,8669560.64
07/11,09:41,QRIS MPM 040100015 9360000210078999239403,0.0,8500.0,8678060.64
07/11,09:42,QRIS MPM 040100015 9360000812285038532403,0.0,9500.0,8687560.64
07/11,09:44,QRIS MPM 040100015 9360091430296556532403,0.0,29500.0,8717060.64
07/11,09:44,QRIS MPM 040100015 9360091533088572335403,0.0,4500.0,8721560.64
07/11,09:44,QRIS MPM 040100015 9360001410079662130403,0.0,8000.0,8729560.64
07/11,09:44,QRIS MPM 040100015 9360091534102561133403,0.0,10500.0,8740060.64
07/11,09:45,QRIS MPM 040100015 9360001410079662130403,0.0,8000.0,8748060.64
07/11,09:45,QRIS MPM 040100015 9360001410079662130403,0.0,8000.0,8756060.64
07/11,09:50,QRIS MPM 040100015 9360001410219806637403,0.0,11500.0,8767560.64
07/11,09:55,QRIS MPM 040100015 9360011011064535139403,0.0,41500.0,8809060.64
07/11,09:56,QRIS MPM 040100015 9360091830291520833403,0.0,11000.0,8820060.64
07/11,09:58,QRIS MPM 040100015 9360001410132242133403,0.0,13500.0,8833560.64
07/11,10:02,QRIS MPM 040100015 9360091533909791936403,0.0,8500.0,8842060.64
07/11,10:02,QRIS MPM 040100015 9360091535005693831403,0.0,12000.0,8854060.64
07/11,10:04,QRIS MPM 040100015 9360001410218700632403,0.0,12000.0,8866060.64
07/11,10:05,QRIS MPM 040100015 9360091430301760530403,0.0,7000.0,8873060.64
07/11,10:06,QRIS MPM 040100015 9360020010001299734403,0.0,13500.0,8886560.64
07/11,10:10,QRIS MPM 040100015 9360000812220995131403,0.0,20000.0,8906560.64
07/11,10:14,QRIS MPM 040100015 9360091535386218336403,0.0,33500.0,8940060.64
07/11,10:16,QRIS MPM 040100015 9360091537486802338403,0.0,7000.0,8947060.64
07/11,10:18,QRIS MPM 040100015 9360091830096145639403,0.0,8000.0,8955060.64
07/11,10:18,QRIS MPM 040100015 9360011011066509637403,0.0,13000.0,8968060.64
07/11,10:20,QRIS MPM 040100015 9360091430416395732403,0.0,5000.0,8973060.64
07/11,10:20,QRIS MPM 040100015 9360091533551811536403,0.0,3500.0,8976560.64
07/11,10:24,QRIS MPM 040100015 9360091830030717338403,0.0,17000.0,8993560.64
07/11,10:24,QRIS MPM 040100015 9360054250668290739403,0.0,27000.0,9020560.64
07/11,10:25,QRIS MPM 040100015 9360000210087996132403,0.0,13000.0,9033560.64
07/11,10:28,QRIS MPM 040100015 9360091535005693831403,0.0,5500.0,9039060.64
07/11,10:30,QRIS MPM 040100015 9360000910000215332403,0.0,9500.0,9048560.64
07/11,10:31,QRIS MPM 040100015 9360091532922984432403,0.0,10500.0,9059060.64
07/11,10:32,QRIS MPM 040100015 9360091535335280831403,0.0,9500.0,9068560.64
07/11,10:33,QRIS MPM 040100015 9360091532032012132403,0.0,27500.0,9096060.64
07/11,10:35,QRIS MPM 040100015 9360000911000962638403,0.0,17500.0,9113560.64
07/11,10:35,QRIS MPM 040100015 9360000210077920536403,0.0,7000.0,9120560.64
07/11,10:38,QRIS MPM 040100015 9360000210075445530403,0.0,12000.0,9132560.64
07/11,10:41,QRIS MPM 040100015 9360091430299025839403,0.0,13000.0,9145560.64
07/11,10:41,QRIS MPM 040100015 9360045112780676832403,0.0,18000.0,9163560.64
07/11,10:42,QRIS MPM 040100015 9360091531709607336403,0.0,18500.0,9182060.64
07/11,10:42,QRIS MPM 040100015 9360091531632988431403,0.0,20000.0,9202060.64
07/11,10:42,QRIS MPM 040100015 9360001410151127334403,0.0,8500.0,9210560.64
07/11,10:45,QRIS MPM 040100015 9360000210074718432403,0.0,6000.0,9216560.64
07/11,10:46,QRIS MPM 040100015 9360053510299507134403,0.0,19000.0,9235560.64
07/11,10:47,QRIS MPM 040100015 9360053511465325730403,0.0,11000.0,9246560.64
07/11,10:48,QRIS MPM 040100015 9360091430368310339403,0.0,19500.0,9266060.64
07/11,10:49,QRIS MPM 040100015 9360000210063593538403,0.0,32000.0,9298060.64
07/11,10:49,QRIS MPM 040100015 9360091430368310339403,0.0,19500.0,9317560.64
07/11,10:52,QRIS MPM 040100015 9360091430368310339403,0.0,19500.0,9337060.64
07/11,10:54,QRIS MPM 040100015 9360001410151127334403,0.0,19500.0,9356560.64
07/11,11:00,QRIS MPM 040100015 9360000913000664130403,0.0,7000.0,9363560.64
07/11,11:01,QRIS MPM 040100015 9360045111496762534403,0.0,11000.0,9374560.64
07/11,11:01,QRIS MPM 040100015 9360000210049927434403,0.0,20000.0,9394560.64
07/11,11:01,QRIS MPM 040100015 9360000210049927434403,0.0,20000.0,9414560.64
07/11,11:02,QRIS MPM 040100015 9360045111496762534403,0.0,11000.0,9425560.64
07/11,11:02,QRIS MPM 040100015 9360091830931497035403,0.0,7000.0,9432560.64
07/11,11:03,QRIS MPM 040100015 9360000912000042638403,0.0,13500.0,9446060.64
07/11,11:03,QRIS MPM 040100015 9360091535728386236403,0.0,6000.0,9452060.64
07/11,11:04,QRIS MPM 040100015 9360001410185042831403,0.0,13000.0,9465060.64
07/11,11:09,QRIS MPM 040100015 9360001410220917434403,0.0,24000.0,9489060.64
07/11,11:12,QRIS MPM 040100015 9360091531849814637403,0.0,7000.0,9496060.64
07/11,11:14,QRIS MPM 040100015 9360053513867646834403,0.0,9500.0,9505560.64
07/11,11:15,QRIS MPM 040100015 9360091535335280831403,0.0,6500.0,9512060.64
07/11,11:16,QRIS MPM 040100015 9360045112335986532403,0.0,18500.0,9530560.64
07/11,11:16,QRIS MPM 040100015 9360000911000962638403,0.0,7000.0,9537560.64
07/11,11:17,QRIS MPM 040100015 9360001410110434130403,0.0,9000.0,9546560.64
07/11,11:19,QRIS MPM 040100015 9360091533625383731403,0.0,5000.0,9551560.64
07/11,11:19,QRIS MPM 040100015 9360091539680549231403,0.0,14500.0,9566060.64
07/11,11:19,QRIS MPM 040100015 9360000812309007039403,0.0,26000.0,9592060.64
07/11,11:20,QRIS MPM 040100015 9360001410066784533403,0.0,17500.0,9609560.64
07/11,11:20,QRIS MPM 040100015 9360053513523598233403,0.0,23000.0,9632560.64
07/11,11:22,QRIS MPM 040100015 9360000210075445530403,0.0,6000.0,9638560.64
07/11,11:26,QRIS MPM 040100015 9360001410130908631403,0.0,11500.0,9650060.64
07/11,11:26,QRIS MPM 040100015 9360091534572739433403,0.0,16500.0,9666560.64
07/11,11:31,QRIS MPM 040100015 9360091534125004632403,0.0,6000.0,9672560.64
07/11,11:32,QRIS MPM 040100015 9360091534125004632403,0.0,3500.0,9676060.64
07/11,11:32,QRIS MPM 040100015 9360091830316767637403,0.0,6000.0,9682060.64
07/11,11:34,QRIS MPM 040100015 9360001410164302435403,0.0,8500.0,9690560.64
07/11,11:40,QRIS MPM 040100015 9360053519808394838403,0.0,7000.0,9697560.64
07/11,11:42,QRIS MPM 040100015 9360053514024379038403,0.0,15500.0,9713060.64
07/11,11:42,QRIS MPM 040100015 9360091831082619434403,0.0,13500.0,9726560.64
07/11,11:43,QRIS MPM 040100015 9360001410090467534403,0.0,6000.0,9732560.64
07/11,11:44,QRIS MPM 040100015 9360001410090467534403,0.0,6000.0,9738560.64
07/11,11:45,QRIS MPM 040100015 9360091830520508239403,0.0,16000.0,9754560.64
07/11,11:46,QRIS MPM 040100015 9360000210050645934403,0.0,9500.0,9764060.64
07/11,11:50,QRIS MPM 040100015 9360001410102384134403,0.0,12000.0,9776060.64
07/11,11:51,QRIS MPM 040100015 9360000210087714036403,0.0,17500.0,9793560.64
07/11,11:54,QRIS MPM 040100015 9360091531467059433403,0.0,8000.0,9801560.64
07/11,11:54,QRIS MPM 040100015 9360000210073455437403,0.0,8000.0,9809560.64
07/11,11:55,QRIS MPM 040100015 9360091533227388431403,0.0,10000.0,9819560.64
07/11,11:56,QRIS MPM 040100015 9360000210077920536403,0.0,16000.0,9835560.64
07/11,11:56,QRIS MPM 040100015 9360091532362805237403,0.0,20000.0,9855560.64
07/11,12:00,QRIS MPM 040100015 9360091538390210030403,0.0,9000.0,9864560.64
07/11,12:01,QRIS MPM 040100015 9360000210088517936403,0.0,9000.0,9873560.64
07/11,12:04,QRIS MPM 040100015 9360000913000007731403,0.0,6000.0,9879560.64
07/11,12:13,QRIS MPM 040100015 9360000210109023436403,0.0,16500.0,9896060.64
07/11,12:17,QRIS MPM 040100015 9360091533006188236403,0.0,9500.0,9905560.64
07/11,12:19,QRIS MPM 040100015 9360001410107285836403,0.0,15000.0,9920560.64
07/11,12:19,QRIS MPM 040100015 9360091532108261430403,0.0,3500.0,9924060.64
07/11,12:20,QRIS MPM 040100015 9360001410107285836403,0.0,15000.0,9939060.64
07/11,12:20,QRIS MPM 040100015 9360000911000063239403,0.0,6000.0,9945060.64
07/11,12:22,QRIS MPM 040100015 9360053518406284838403,0.0,2000.0,9947060.64
07/11,12:23,QRIS MPM 040100015 9360091430155030337403,0.0,10500.0,9957560.64
07/11,12:27,QRIS MPM 040100015 9360091830820980737403,0.0,5000.0,9962560.64
07/11,12:27,QRIS MPM 040100015 9360001410007583137403,0.0,10000.0,9972560.64
07/11,12:28,QRIS MPM 040100015 9360000912000715236403,0.0,34500.0,10007060.64
07/11,12:28,QRIS MPM 040100015 9360000210072387730403,0.0,14500.0,10021560.64
07/11,12:28,QRIS MPM 040100015 9360053518970624535403,0.0,7000.0,10028560.64
07/11,12:29,QRIS MPM 040100015 9360091530205245133403,0.0,31000.0,10059560.64
07/11,12:29,QRIS MPM 040100015 9360000210072387730403,0.0,14500.0,10074060.64
07/11,12:30,QRIS MPM 040100015 9360091830085110433403,0.0,6500.0,10080560.64
07/11,12:30,QRIS MPM 040100015 9360001410090774832403,0.0,23000.0,10103560.64
07/11,12:34,QRIS MPM 040100015 9360001410059384337403,0.0,19500.0,10123060.64
07/11,12:37,QRIS MPM 040100015 9360053510630772230403,0.0,22000.0,10145060.64
07/11,12:37,QRIS MPM 040100015 9360091530114463133403,0.0,6000.0,10151060.64
07/11,12:39,QRIS MPM 040100015 9360000210086677534403,0.0,15500.0,10166560.64
07/11,12:40,QRIS MPM 040100015 9360000210069042832403,0.0,21500.0,10188060.64
07/11,12:50,QRIS MPM 040100015 9360045112106991036403,0.0,20000.0,10208060.64
07/11,12:51,QRIS MPM 040100015 9360000910000072037403,0.0,14000.0,10222060.64
07/11,13:10,QRIS MPM 040100015 9360091531739797036403,0.0,7000.0,10229060.64
07/11,13:11,QRIS MPM 040100015 9360091830651349237403,0.0,9000.0,10238060.64
07/11,13:13,QRIS MPM 040100015 9360091537665866239403,0.0,8500.0,10246560.64
07/11,13:14,QRIS MPM 040100015 9360000812219062436403,0.0,3500.0,10250060.64
07/11,13:15,QRIS MPM 040100015 9360091538660600738403,0.0,17000.0,10267060.64
07/11,13:18,QRIS MPM 040100015 9360091531432231932403,0.0,3000.0,10270060.64
07/11,13:27,QRIS MPM 040100015 9360000210091265136403,0.0,19000.0,10289060.64
07/11,13:31,QRIS MPM 040100015 9360000812238562231403,0.0,10500.0,10299560.64
07/11,13:33,QRIS MPM 040100015 9360091538694637339403,0.0,13500.0,10313060.64
07/11,13:37,QRIS MPM 040100015 9360091830296688232403,0.0,15000.0,10328060.64
07/11,13:40,QRIS MPM 040100015 9360001410253757036403,0.0,5500.0,10333560.64
