TGL,WAKTU,KETERANGAN,DEBET,KREDIT,SALDO
07/01,09:49,QRIS MPM 040100015 9360091430236302833403,0.0,20000.0,5110177.56
07/01,09:51,QRIS MPM 040100015 9360001410208840337403,0.0,8000.0,5118177.56
07/01,09:52,QRIS MPM 040100015 9360091430379236734403,0.0,9000.0,5127177.56
07/01,09:57,QRIS MPM 040100015 9360000812256856036403,0.0,23500.0,5150677.56
07/01,09:57,QRIS MPM 040100015 9360091533390247632403,0.0,9500.0,5160177.56
07/01,09:57,QRIS MPM 040100015 9360091539248948239403,0.0,8000.0,5168177.56
07/01,09:58,QRIS MPM 040100015 9360091535876313434403,0.0,15500.0,5183677.56
07/01,09:58,QRIS MPM 040100015 9360091430275177931403,0.0,3000.0,5186677.56
07/01,09:59,QRIS MPM 040100015 9360053519925150535403,0.0,17000.0,5203677.56
07/01,09:59,QRIS MPM 040100015 9360000812206554236403,0.0,15500.0,5219177.56
07/01,09:59,QRIS MPM 040100015 9360000812228357332403,0.0,18000.0,5237177.56
07/01,10:02,QRIS MPM 040100015 9360001410132242133403,0.0,50000.0,5287177.56
07/01,10:05,QRIS MPM 040100015 9360048410934689531403,0.0,19000.0,5306177.56
07/01,10:05,QRIS MPM 040100015 9360053518724186635403,0.0,22000.0,5328177.56
07/01,10:07,QRIS MPM 040100015 9360091535005693831403,0.0,15500.0,5343677.56
07/01,10:09,QRIS MPM 040100015 9360000210110971733403,0.0,16000.0,5359677.56
07/01,10:10,QRIS MPM 040100015 9360091534001130431403,0.0,18000.0,5377677.56
07/01,10:10,QRIS MPM 040100015 9360091430405990336403,0.0,13000.0,5390677.56
07/01,10:11,QRIS MPM 040100015 9360091532610081135403,0.0,7500.0,5398177.56
07/01,10:11,QRIS MPM 040100015 9360000210045396136403,0.0,15500.0,5413677.56
07/01,10:14,QRIS MPM 040100015 9360001410090467534403,0.0,12500.0,5426177.56
07/01,10:15,QRIS MPM 040100015 9360091430365243034403,0.0,15000.0,5441177.56
07/01,10:16,QRIS MPM 040100015 9360000812109499938403,0.0,3000.0,5444177.56
07/01,10:16,QRIS MPM 040100015 9360053514940011735403,0.0,13000.0,5457177.56
07/01,10:17,QRIS MPM 040100015 9360000812109499938403,0.0,14500.0,5471677.56
07/01,10:17,QRIS MPM 040100015 9360053510479544230403,0.0,18000.0,5489677.56
07/01,10:18,QRIS MPM 040100015 9360091531317937031403,0.0,13000.0,5502677.56
07/01,10:18,QRIS MPM 040100015 9360000812213813733403,0.0,15000.0,5517677.56
07/01,10:19,QRIS MPM 040100015 9360000812285625738403,0.0,9500.0,5527177.56
07/01,10:19,QRIS MPM 040100015 9360045112423502231403,0.0,22000.0,5549177.56
07/01,10:21,QRIS MPM 040100015 9360000210096300035403,0.0,16500.0,5565677.56
07/01,10:23,QRIS MPM 040100015 9360014710101215735403,0.0,18500.0,5584177.56
07/01,10:25,QRIS MPM 040100015 9360000812246433937403,0.0,16500.0,5600677.56
07/01,10:28,QRIS MPM 040100015 9360053618880545230403,0.0,21000.0,5621677.56
07/01,10:28,QRIS MPM 040100015 9360000912002262434403,0.0,57000.0,5678677.56
07/01,10:29,QRIS MPM 040100015 9360091831683742838403,0.0,30500.0,5709177.56
07/01,10:29,QRIS MPM 040100015 9360000812182133738403,0.0,9000.0,5718177.56
07/01,10:30,QRIS MPM 040100015 9360091530631075032403,0.0,19500.0,5737677.56
07/01,10:30,QRIS MPM 040100015 9360045111679395536403,0.0,16500.0,5754177.56
07/01,10:31,QRIS MPM 040100015 9360000912002262434403,0.0,57000.0,5811177.56
07/01,10:31,QRIS MPM 040100015 9360091530405252738403,0.0,9000.0,5820177.56
07/01,10:32,QRIS MPM 040100015 9360091830530269935403,0.0,12500.0,5832677.56
07/01,10:35,QRIS MPM 040100015 9360091430134084833403,0.0,13000.0,5845677.56
07/01,10:36,QRIS MPM 040100015 9360091535031221936403,0.0,13000.0,5858677.56
07/01,10:37,QRIS MPM 040100015 9360000210056992230403,0.0,10000.0,5868677.56
07/01,10:39,QRIS MPM 040100015 9360001410247824631403,0.0,16000.0,5884677.56
07/01,10:41,QRIS MPM 040100015 9360091430441588132403,0.0,13500.0,5898177.56
07/01,10:42,QRIS MPM 040100015 9360000812245622335403,0.0,26500.0,5924677.56
07/01,10:43,QRIS MPM 040100015 9360053510971928730403,0.0,10500.0,5935177.56
07/01,10:44,QRIS MPM 040100015 9360001410237685635403,0.0,10500.0,5945677.56
07/01,10:44,QRIS MPM 040100015 9360001410250185734403,0.0,30000.0,5975677.56
07/01,10:46,QRIS MPM 040100015 9360001410148429338403,0.0,9500.0,5985177.56
07/01,10:46,QRIS MPM 040100015 9360001410190561233403,0.0,14500.0,5999677.56
07/01,10:47,QRIS MPM 040100015 9360091430308353937403,0.0,10500.0,6010177.56
07/01,10:48,QRIS MPM 040100015 9360000911000179031403,0.0,18500.0,6028677.56
07/01,10:48,QRIS MPM 040100015 9360053510697767335403,0.0,13000.0,6041677.56
07/01,10:49,QRIS MPM 040100015 9360000812245620738403,0.0,20500.0,6062177.56
07/01,10:50,QRIS MPM 040100015 9360091530455547635403,0.0,11000.0,6073177.56
07/01,10:53,QRIS MPM 040100015 9360091535133884635403,0.0,14000.0,6087177.56
07/01,11:00,QRIS MPM 040100015 9360000210086465233403,0.0,13000.0,6100177.56
07/01,11:01,QRIS MPM 040100015 9360000913000313335403,0.0,19500.0,6119677.56
07/01,11:01,QRIS MPM 040100015 9360001410189476539403,0.0,26000.0,6145677.56
07/01,11:01,QRIS MPM 040100015 9360091830766713634403,0.0,10000.0,6155677.56
07/01,11:02,QRIS MPM 040100015 9360053512066281632403,0.0,8000.0,6163677.56
07/01,11:03,QRIS MPM 040100015 9360001410137481235403,0.0,9000.0,6172677.56
07/01,11:03,QRIS MPM 040100015 9360000812295058938403,0.0,13000.0,6185677.56
07/01,11:06,QRIS MPM 040100015 9360000812264141035403,0.0,12500.0,6198177.56
07/01,11:09,QRIS MPM 040100015 9360000210094120638403,0.0,14500.0,6212677.56
07/01,11:10,QRIS MPM 040100015 9360000812171040639403,0.0,33000.0,6245677.56
07/01,11:11,QRIS MPM 040100015 9360000812229671030403,0.0,9500.0,6255177.56
07/01,11:12,QRIS MPM 040100015 9360091539773548237403,0.0,9000.0,6264177.56
07/01,11:12,QRIS MPM 040100015 9360053510535529534403,0.0,6500.0,6270677.56
07/01,11:13,QRIS MPM 040100015 9360000913000007731403,0.0,8000.0,6278677.56
07/01,11:20,QRIS MPM 040100015 9360091830520508239403,0.0,19000.0,6297677.56
07/01,11:21,QRIS MPM 040100015 9360091830023545438403,0.0,19000.0,6316677.56
07/01,11:22,QRIS MPM 040100015 9360053517865168434403,0.0,16500.0,6333177.56
07/01,11:25,QRIS MPM 040100015 9360091430413521838403,0.0,12500.0,6345677.56
07/01,11:27,QRIS MPM 040100015 9360053518555036330403,0.0,6000.0,6351677.56
07/01,11:30,QRIS MPM 040100015 9360091532836461939403,0.0,22500.0,6374177.56
07/01,11:31,QRIS MPM 040100015 9360091533331841732403,0.0,17000.0,6391177.56
07/01,11:32,QRIS MPM 040100015 9360053514499058137403,0.0,20000.0,6411177.56
07/01,11:33,QRIS MPM 040100015 9360091410092535830403,0.0,7000.0,6418177.56
07/01,11:33,QRIS MPM 040100015 9360091537508203732403,0.0,12000.0,6430177.56
07/01,11:34,QRIS MPM 040100015 9360054217103343038403,0.0,11000.0,6441177.56
07/01,11:35,QRIS MPM 040100015 9360000210091265136403,0.0,13000.0,6454177.56
07/01,11:37,QRIS MPM 040100015 9360091430401301137403,0.0,3500.0,6457677.56
07/01,11:37,QRIS MPM 040100015 9360091831063686231403,0.0,17000.0,6474677.56
07/01,11:39,QRIS MPM 040100015 9360001410023395632403,0.0,19500.0,6494177.56
07/01,11:41,QRIS MPM 040100015 9360053510378808736403,0.0,11000.0,6505177.56
07/01,11:41,QRIS MPM 040100015 9360001410033645430403,0.0,14500.0,6519677.56
07/01,11:42,QRIS MPM 040100015 9360001410033645430403,0.0,8500.0,6528177.56
07/01,11:42,QRIS MPM 040100015 9360001410190575031403,0.0,13000.0,6541177.56
07/01,11:44,QRIS MPM 040100015 9360091534692114532403,0.0,6500.0,6547677.56
07/01,11:45,QRIS MPM 040100015 9360091533424974238403,0.0,9500.0,6557177.56
07/01,11:46,QRIS MPM 040100015 9360045112696505631403,0.0,16500.0,6573677.56
07/01,11:47,QRIS MPM 040100015 9360000210084840032403,0.0,11000.0,6584677.56
07/01,11:48,QRIS MPM 040100015 9360053511354854534403,0.0,10000.0,6594677.56
07/01,11:49,QRIS MPM 040100015 9360000210076923435403,0.0,16500.0,6611177.56
07/01,11:55,QRIS MPM 040100015 9360091830825547631403,0.0,21000.0,6632177.56
07/01,11:56,QRIS MPM 040100015 9360000812201032332403,0.0,18500.0,6650677.56
07/01,11:57,QRIS MPM 040100015 9360054219358782136403,0.0,7000.0,6657677.56
07/01,11:58,QRIS MPM 040100015 9360000210087316035403,0.0,15000.0,6672677.56
07/01,11:58,QRIS MPM 040100015 9360053515446839939403,0.0,6000.0,6678677.56
07/01,11:59,QRIS MPM 040100015 9360001410045225339403,0.0,11500.0,6690177.56
07/01,11:59,QRIS MPM 040100015 9360091532578689633403,0.0,9000.0,6699177.56
07/01,11:59,QRIS MPM 040100015 9360091537592363332403,0.0,6500.0,6705677.56
07/01,11:59,QRIS MPM 040100015 9360053511290745939403,0.0,8500.0,6714177.56
07/01,11:59,QRIS MPM 040100015 9360091537241625933403,0.0,3000.0,6717177.56
07/01,11:59,QRIS MPM 040100015 9360091430335859930403,0.0,17000.0,6734177.56
07/01,12:00,QRIS MPM 040100015 9360091531662282637403,0.0,7000.0,6741177.56
07/01,12:00,QRIS MPM 040100015 9360000812295058938403,0.0,9500.0,6750677.56
07/01,12:04,QRIS MPM 040100015 9360045111611477535403,0.0,16000.0,6766677.56
07/01,12:05,QRIS MPM 040100015 9360053518904295030403,0.0,18000.0,6784677.56
07/01,12:06,QRIS MPM 040100015 9360053519692034437403,0.0,21000.0,6805677.56
07/01,12:06,QRIS MPM 040100015 9360000210066249333403,0.0,9500.0,6815177.56
07/01,12:07,QRIS MPM 040100015 9360000913000041231403,0.0,16000.0,6831177.56
07/01,12:07,QRIS MPM 040100015 9360091430310375134403,0.0,13000.0,6844177.56
07/01,12:09,QRIS MPM 040100015 9360001410156776833403,0.0,25000.0,6869177.56
07/01,12:09,QRIS MPM 040100015 9360053514114739732403,0.0,16500.0,6885677.56
07/01,12:15,QRIS MPM 040100015 9360091830476428932403,0.0,14000.0,6899677.56
07/01,12:17,QRIS MPM 040100015 9360091531380657237403,0.0,21000.0,6920677.56
07/01,12:19,QRIS MPM 040100015 9360001410104410731403,0.0,27000.0,6947677.56
07/01,12:19,QRIS MPM 040100015 9360091830588802139403,0.0,21500.0,6969177.56
07/01,12:20,QRIS MPM 040100015 9360053510535529534403,0.0,10000.0,6979177.56
07/01,12:20,QRIS MPM 040100015 9360001410084777231403,0.0,10000.0,6989177.56
07/01,12:22,QRIS MPM 040100015 9360091533942389938403,0.0,14000.0,7003177.56
07/01,12:22,QRIS MPM 040100015 9360053512343176139403,0.0,7500.0,7010677.56
07/01,12:24,QRIS MPM 040100015 9360000210074977832403,0.0,43000.0,7053677.56
07/01,12:24,QRIS MPM 040100015 9360045112318693033403,0.0,5000.0,7058677.56
07/01,12:24,QRIS MPM 040100015 9360048418563710639403,0.0,13000.0,7071677.56
07/01,12:24,QRIS MPM 040100015 9360045112354368839403,0.0,19000.0,7090677.56
07/01,12:24,QRIS MPM 040100015 9360053517484622739403,0.0,12500.0,7103177.56
07/01,12:25,QRIS MPM 040100015 9360014710101212436403,0.0,10000.0,7113177.56
07/01,12:25,QRIS MPM 040100015 9360053516791217334403,0.0,12000.0,7125177.56
07/01,12:28,QRIS MPM 040100015 9360091532424351335403,0.0,13000.0,7138177.56
07/01,12:29,QRIS MPM 040100015 9360001410081906931403,0.0,7000.0,7145177.56
07/01,12:30,QRIS MPM 040100015 9360045112451340639403,0.0,7000.0,7152177.56
07/01,12:31,QRIS MPM 040100015 9360000210102022539403,0.0,8000.0,7160177.56
07/01,12:32,QRIS MPM 040100015 9360000210079490436403,0.0,16000.0,7176177.56
07/01,12:33,QRIS MPM 040100015 9360001410110299238403,0.0,18500.0,7194677.56
07/01,12:33,QRIS MPM 040100015 9360000210074710132403,0.0,8500.0,7203177.56
07/01,12:36,QRIS MPM 040100015 9360091534109385535403,0.0,11500.0,7214677.56
07/01,12:36,QRIS MPM 040100015 9360000210068817534403,0.0,15500.0,7230177.56
07/01,12:39,QRIS MPM 040100015 9360000812245770335403,0.0,18500.0,7248677.56
07/01,12:40,QRIS MPM 040100015 9360000913000038435403,0.0,12000.0,7260677.56
07/01,12:40,QRIS MPM 040100015 9360000210078572732403,0.0,5000.0,7265677.56
07/01,12:41,QRIS MPM 040100015 9360053519336939837403,0.0,9500.0,7275177.56
07/01,12:41,QRIS MPM 040100015 9360091537462140536403,0.0,9500.0,7284677.56
07/01,12:42,QRIS MPM 040100015 9360000210092035137403,0.0,14000.0,7298677.56
07/01,12:46,QRIS MPM 040100015 9360056731290354432403,0.0,20000.0,7318677.56
07/01,12:48,QRIS MPM 040100015 9360000210093236732403,0.0,14000.0,7332677.56
07/01,12:48,QRIS MPM 040100015 9360094700246125736403,0.0,12000.0,7344677.56
07/01,12:51,QRIS MPM 040100015 9360091831225303437403,0.0,13500.0,7358177.56
07/01,12:51,QRIS MPM 040100015 9360001410246638030403,0.0,5000.0,7363177.56
07/01,12:56,QRIS MPM 040100015 9360091830345993537403,0.0,5000.0,7368177.56
07/01,12:57,QRIS MPM 040100015 9360000210091922236403,0.0,8000.0,7376177.56
07/01,12:58,QRIS MPM 040100015 9360091533416496131403,0.0,12000.0,7388177.56
07/01,13:01,QRIS MPM 040100015 9360053519007539930403,0.0,3000.0,7391177.56
07/01,13:01,QRIS MPM 040100015 9360000210103103131403,0.0,7000.0,7398177.56
07/01,13:02,QRIS MPM 040100015 9360091430409085333403,0.0,10000.0,7408177.56
07/01,13:06,QRIS MPM 040100015 9360091537333398131403,0.0,10000.0,7418177.56
07/01,13:06,QRIS MPM 040100015 9360001410170272137403,0.0,13000.0,7431177.56
07/01,13:07,QRIS MPM 040100015 9360001410105299735403,0.0,10500.0,7441677.56
07/01,13:07,QRIS MPM 040100015 9360001410208928435403,0.0,23000.0,7464677.56
07/01,13:07,QRIS MPM 040100015 9360001410263051835403,0.0,16500.0,7481177.56
07/01,13:11,QRIS MPM 040100015 9360001410096964530403,0.0,12500.0,7493677.56
07/01,13:11,QRIS MPM 040100015 9360053515223031639403,0.0,3000.0,7496677.56
07/01,13:17,QRIS MPM 040100015 9360001410133338834403,0.0,6000.0,7502677.56
07/01,13:22,QRIS MPM 040100015 9360091830362017135403,0.0,19500.0,7522177.56
07/01,13:25,QRIS MPM 040100015 9360000912000584431403,0.0,7000.0,7529177.56
07/01,13:26,QRIS MPM 040100015 9360001410224690434403,0.0,11000.0,7540177.56
07/01,13:30,QRIS MPM 040100015 9360091430288624237403,0.0,4500.0,7544677.56
07/01,13:32,QRIS MPM 040100015 9360053514957726230403,0.0,12500.0,7557177.56
07/01,13:34,QRIS MPM 040100015 9360091531916684834403,0.0,17000.0,7574177.56
07/01,13:35,QRIS OVB 040100015 9360052177040187037403,0.0,4000.0,7578177.56
07/01,13:40,PENARIKAN TUNAI TABUNGAN 4102,5500000.0,0.0,2078177.56
07/01,13:41,QRIS MPM 040100015 9360091532253968137403,0.0,7000.0,2085177.56
07/01,13:42,QRIS MPM 040100015 9360001410262020637403,0.0,15000.0,2100177.56
07/01,13:59,QRIS MPM 040100015 9360091283822532536403,0.0,20500.0,2120677.56
07/01,14:10,QRIS MPM 040100015 9360053512091047630403,0.0,8500.0,2129177.56
07/01,14:12,QRIS MPM 040100015 9360091533551811536403,0.0,11500.0,2140677.56
07/01,14:22,QRIS MPM 040100015 9360000913000405838403,0.0,23000.0,2163677.56
07/01,14:25,QRIS MPM 040100015 9360000910000291638403,0.0,5000.0,2168677.56
07/01,14:27,QRIS MPM 040100015 9360000210059501536403,0.0,26000.0,2194677.56
07/01,14:32,QRIS MPM 040100015 9360000210092439732403,0.0,2000.0,2196677.56
07/01,14:42,QRIS MPM 040100015 9360091830926617532403,0.0,10500.0,2207177.56
07/01,14:44,QRIS MPM 040100015 9360000812219151432403,0.0,13000.0,2220177.56
07/01,14:46,QRIS MPM 040100015 9360000210087596139403,0.0,4000.0,2224177.56
07/01,14:47,QRIS MPM 040100015 9360050110022142438403,0.0,7000.0,2231177.56
07/01,14:51,QRIS OVB 040100015 9360052177040213338403,0.0,13500.0,2244677.56
07/01,14:52,QRIS MPM 040100015 9360000812171040639403,0.0,11500.0,2256177.56
07/01,14:52,QRIS MPM 040100015 9360000812264141035403,0.0,17000.0,2273177.56
07/01,15:06,QRIS MPM 040100015 9360091831225303437403,0.0,17000.0,2290177.56
07/01,15:13,QRIS MPM 040100015 9360091531589753734403,0.0,11000.0,2301177.56
07/01,15:14,QRIS MPM 040100015 9360091531949409235403,0.0,9000.0,2310177.56
07/01,15:23,QRIS MPM 040100015 9360091535354354031403,0.0,4000.0,2314177.56
07/01,15:30,QRIS MPM 040100015 9360000910001827938403,0.0,12500.0,2326677.56
07/01,15:32,QRIS MPM 040100015 9360001410222390537403,0.0,15000.0,2341677.56
07/01,15:33,QRIS MPM 040100015 9360091531284042234403,0.0,11000.0,2352677.56
07/01,15:36,QRIS MPM 040100015 9360001410014268533403,0.0,8500.0,2361177.56
07/01,15:37,QRIS MPM 040100015 9360000910000189634403,0.0,16000.0,2377177.56
07/01,15:43,QRIS MPM 040100015 9360001410144940932403,0.0,22500.0,2399677.56
07/01,15:45,QRIS MPM 040100015 9360000210078572732403,0.0,4500.0,2404177.56
07/01,15:52,QRIS MPM 040100015 9360053514180977430403,0.0,3500.0,2407677.56
07/01,15:52,QRIS MPM 040100015 9360000210077579330403,0.0,7000.0,2414677.56
07/01,16:45,QRIS MPM 040100015 9360000210092439732403,0.0,12000.0,2426677.56
08/01,07:54,QRIS MPM 040100015 9360091531849563232403,0.0,12500.0,2439177.56
08/01,07:55,QRIS MPM 040100015 9360091531385949337403,0.0,17500.0,2456677.56
08/01,07:58,QRIS MPM 040100015 9360000210111471536403,0.0,10000.0,2466677.56
08/01,07:59,QRIS MPM 040100015 9360000913000313335403,0.0,16000.0,2482677.56
08/01,08:00,QRIS MPM 040100015 9360000913000313335403,0.0,16000.0,2498677.56
08/01,08:02,QRIS MPM 040100015 9360091430383832236403,0.0,13000.0,2511677.56
08/01,08:03,QRIS MPM 040100015 9360091530115098734403,0.0,22000.0,2533677.56
08/01,08:05,QRIS MPM 040100015 9360000913002949138403,0.0,10000.0,2543677.56
08/01,08:11,QRIS MPM 040100015 9360091533748858639403,0.0,11500.0,2555177.56
08/01,08:11,QRIS MPM 040100015 9360091530538937839403,0.0,9500.0,2564677.56
08/01,08:14,QRIS MPM 040100015 9360091530140600235403,0.0,3000.0,2567677.56
08/01,08:15,QRIS MPM 040100015 9360091537592363332403,0.0,24000.0,2591677.56
08/01,08:21,QRIS MPM 040100015 9360000210091997430403,0.0,17000.0,2608677.56
08/01,08:23,QRIS MPM 040100015 9360000812030336431403,0.0,10500.0,2619177.56
08/01,08:31,QRIS MPM 040100015 9360091532578689633403,0.0,7500.0,2626677.56
08/01,08:33,QRIS MPM 040100015 9360091530797425233403,0.0,9000.0,2635677.56
08/01,08:33,QRIS MPM 040100015 9360001410030609135403,0.0,13500.0,2649177.56
08/01,08:33,QRIS MPM 040100015 9360001410111259831403,0.0,20500.0,2669677.56
08/01,08:36,QRIS MPM 040100015 9360091531869947536403,0.0,7000.0,2676677.56
08/01,08:38,QRIS MPM 040100015 9360091430413875731403,0.0,9500.0,2686177.56
08/01,08:39,QRIS MPM 040100015 9360091430433343235403,0.0,14000.0,2700177.56
08/01,08:43,QRIS MPM 040100015 9360053516635636130403,0.0,7500.0,2707677.56
08/01,08:44,QRIS MPM 040100015 9360091531895791631403,0.0,11000.0,2718677.56
08/01,08:45,QRIS MPM 040100015 9360053516635636130403,0.0,6000.0,2724677.56
08/01,08:48,QRIS MPM 040100015 9360045112901124830403,0.0,16500.0,2741177.56
08/01,08:49,QRIS MPM 040100015 9360091537881215733403,0.0,11000.0,2752177.56
08/01,08:51,QRIS MPM 040100015 9360091537241625933403,0.0,5000.0,2757177.56
08/01,08:52,QRIS MPM 040100015 9360000210110852131403,0.0,9500.0,2766677.56
08/01,08:53,QRIS MPM 040100015 9360000210059502933403,0.0,10000.0,2776677.56
08/01,08:56,QRIS MPM 040100015 9360000812207440139403,0.0,9500.0,2786177.56
08/01,09:00,QRIS MPM 040100015 9360091430445679638403,0.0,32000.0,2818177.56
08/01,09:00,QRIS MPM 040100015 9360091533591470232403,0.0,3500.0,2821677.56
08/01,09:01,QRIS MPM 040100015 9360053513803348936403,0.0,9500.0,2831177.56
08/01,09:02,QRIS MPM 040100015 9360091538182669733403,0.0,13500.0,2844677.56
08/01,09:03,QRIS MPM 040100015 9360053515254964539403,0.0,13500.0,2858177.56
08/01,09:09,QRIS MPM 040100015 9360053512033150939403,0.0,10500.0,2868677.56
08/01,09:11,QRIS MPM 040100015 9360000910000224939403,0.0,8000.0,2876677.56
08/01,09:12,QRIS MPM 040100015 9360091830041283835403,0.0,25000.0,2901677.56
08/01,09:14,QRIS MPM 040100015 9360000210049927434403,0.0,16500.0,2918177.56
08/01,09:15,QRIS MPM 040100015 9360021310150261639403,0.0,19000.0,2937177.56
08/01,09:15,QRIS MPM 040100015 9360091539774727732403,0.0,9000.0,2946177.56
08/01,09:16,QRIS MPM 040100015 9360001410014268533403,0.0,31500.0,2977677.56
08/01,09:16,QRIS MPM 040100015 9360001410130908631403,0.0,15500.0,2993177.56
08/01,09:16,QRIS MPM 040100015 9360091430231799834403,0.0,30000.0,3023177.56
08/01,09:17,QRIS MPM 040100015 9360053514284084735403,0.0,16000.0,3039177.56
08/01,09:17,QRIS MPM 040100015 9360001410222390537403,0.0,16000.0,3055177.56
08/01,09:23,QRIS MPM 040100015 9360000210092242930403,0.0,27000.0,3082177.56
08/01,09:23,QRIS MPM 040100015 9360091830767822032403,0.0,38000.0,3120177.56
08/01,09:25,QRIS MPM 040100015 9360000210080868735403,0.0,23000.0,3143177.56
08/01,09:25,QRIS MPM 040100015 9360000210109475238403,0.0,9500.0,3152677.56
08/01,09:26,QRIS MPM 040100015 9360021310270417837403,0.0,13000.0,3165677.56
08/01,09:28,QRIS MPM 040100015 9360000210097242735403,0.0,20000.0,3185677.56
08/01,09:28,QRIS MPM 040100015 9360091830540957032403,0.0,9000.0,3194677.56
08/01,09:31,QRIS MPM 040100015 9360011011066636330403,0.0,17000.0,3211677.56
08/01,09:31,QRIS MPM 040100015 9360091537333398131403,0.0,18000.0,3229677.56
08/01,09:32,QRIS MPM 040100015 9360001410179559531403,0.0,15000.0,3244677.56
08/01,09:32,QRIS MPM 040100015 9360091430325403337403,0.0,6000.0,3250677.56
08/01,09:33,QRIS MPM 040100015 9360000812171617731403,0.0,27000.0,3277677.56
08/01,09:34,QRIS MPM 040100015 9360091830255201838403,0.0,22000.0,3299677.56
08/01,09:34,QRIS MPM 040100015 9360091538725373330403,0.0,3000.0,3302677.56
08/01,09:35,QRIS MPM 040100015 9360091830433208037403,0.0,6000.0,3308677.56
08/01,09:35,QRIS MPM 040100015 9360091533390247632403,0.0,11000.0,3319677.56
08/01,09:36,QRIS MPM 040100015 9360091536850212738403,0.0,14000.0,3333677.56
08/01,09:37,QRIS MPM 040100015 9360091539782168534403,0.0,9500.0,3343177.56
08/01,09:37,QRIS MPM 040100015 9360000210084669032403,0.0,13500.0,3356677.56
08/01,09:38,QRIS MPM 040100015 9360001410176247132403,0.0,11000.0,3367677.56
08/01,09:40,QRIS MPM 040100015 9360091532678102239403,0.0,21000.0,3388677.56
08/01,09:41,QRIS MPM 040100015 9360001410039788633403,0.0,12500.0,3401177.56
08/01,09:41,QRIS MPM 040100015 9360001410019900236403,0.0,44000.0,3445177.56
08/01,09:42,QRIS MPM 040100015 9360014710101215436403,0.0,29000.0,3474177.56
08/01,09:42,QRIS MPM 040100015 9360001410031175336403,0.0,20000.0,3494177.56
08/01,09:42,QRIS MPM 040100015 9360045112790229932403,0.0,19500.0,3513677.56
08/01,09:43,QRIS MPM 040100015 9360014710101221238403,0.0,20000.0,3533677.56
08/01,09:43,QRIS MPM 040100015 9360091830345993537403,0.0,21000.0,3554677.56
08/01,09:44,QRIS MPM 040100015 9360000812259743630403,0.0,14000.0,3568677.56
08/01,09:44,QRIS MPM 040100015 9360001410183660932403,0.0,19000.0,3587677.56
08/01,09:45,QRIS MPM 040100015 9360091531343137636403,0.0,15000.0,3602677.56
08/01,09:46,QRIS MPM 040100015 9360091282315223230403,0.0,15000.0,3617677.56
08/01,09:46,QRIS MPM 040100015 9360053512091047630403,0.0,14500.0,3632177.56
08/01,09:47,QRIS MPM 040100015 9360091532253968137403,0.0,15000.0,3647177.56
08/01,09:47,QRIS MPM 040100015 9360091430331082633403,0.0,7000.0,3654177.56
08/01,09:47,QRIS MPM 040100015 9360091534811475136403,0.0,9500.0,3663677.56
08/01,09:47,QRIS MPM 040100015 9360001410073343534403,0.0,19000.0,3682677.56
08/01,09:48,QRIS MPM 040100015 9360000911001298935403,0.0,12000.0,3694677.56
08/01,09:48,QRIS MPM 040100015 9360053518366678532403,0.0,15000.0,3709677.56
08/01,09:48,QRIS MPM 040100015 9360053514787449531403,0.0,19000.0,3728677.56
08/01,09:48,QRIS MPM 040100015 9360000210096229835403,0.0,19000.0,3747677.56
08/01,09:48,QRIS MPM 040100015 9360054214243480531403,0.0,10500.0,3758177.56
08/01,09:49,QRIS MPM 040100015 9360045112445176934403,0.0,27000.0,3785177.56
08/01,09:49,QRIS MPM 040100015 9360054218092717436403,0.0,23000.0,3808177.56
08/01,09:49,QRIS MPM 040100015 9360000911001766432403,0.0,12000.0,3820177.56
08/01,09:49,QRIS MPM 040100015 9360000812295314536403,0.0,18500.0,3838677.56
08/01,09:50,QRIS MPM 040100015 9360091430242098437403,0.0,10500.0,3849177.56
08/01,09:50,QRIS MPM 040100015 9360091430374950732403,0.0,34000.0,3883177.56
08/01,09:50,QRIS MPM 040100015 9360091831337696937403,0.0,18000.0,3901177.56
08/01,09:50,QRIS MPM 040100015 9360045112970073634403,0.0,26500.0,3927677.56
08/01,09:51,QRIS MPM 040100015 9360000812295314536403,0.0,3500.0,3931177.56
08/01,09:51,QRIS MPM 040100015 9360000210093300939403,0.0,12000.0,3943177.56
08/01,09:52,QRIS OVB 040100015 9360052177040216031403,0.0,25000.0,3968177.56
08/01,09:53,QRIS MPM 040100015 9360000912000438431403,0.0,11000.0,3979177.56
08/01,09:53,QRIS MPM 040100015 9360000911000179031403,0.0,18000.0,3997177.56
08/01,09:54,QRIS MPM 040100015 9360091430405990336403,0.0,15000.0,4012177.56
08/01,09:55,QRIS MPM 040100015 9360053514912847031403,0.0,9500.0,4021677.56
08/01,09:59,QRIS MPM 040100015 9360091285694755130403,0.0,18000.0,4039677.56
08/01,10:00,QRIS MPM 040100015 9360091534121004939403,0.0,13000.0,4052677.56
08/01,10:01,QRIS MPM 040100015 9360053510078504538403,0.0,13500.0,4066177.56
08/01,10:02,QRIS MPM 040100015 9360000812238562231403,0.0,3500.0,4069677.56
08/01,10:03,QRIS MPM 040100015 9360000812171040639403,0.0,21500.0,4091177.56
08/01,10:04,QRIS MPM 040100015 9360091536302112639403,0.0,22000.0,4113177.56
08/01,10:05,QRIS MPM 040100015 9360091538103387536403,0.0,5000.0,4118177.56
08/01,10:06,QRIS MPM 040100015 9360091830392115937403,0.0,13000.0,4131177.56
